frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
59,0.483333,1,0.6776,3069.33,1591.37,3120.97,1626.77,55.95,62.88,ok,7
60,0.491667,1,0.6538,3070.09,1591.41,3123.06,1629.14,55.21,65.07,ok,8
61,0.500417,1,0.4113,3070.25,1591.48,3124.48,1631.48,55.68,67.19,ok,10
62,0.508750,1,0.6416,3070.58,1590.98,3125.82,1632.88,55.18,68.97,ok,13
63,0.517083,1,0.7234,3070.47,1591.01,3126.31,1634.18,54.93,70.11,ok,13
64,0.525417,1,0.5146,3071.05,1591.28,3127.15,1634.98,55.48,70.56,ok,10
65,0.533750,1,0.6419,3070.65,1591.08,3126.55,1634.24,54.79,70.10,ok,12
66,0.542083,1,0.7114,3070.66,1590.87,3126.04,1632.69,55.00,68.99,ok,11
67,0.550417,1,0.4019,3070.68,1591.51,3125.36,1631.68,55.29,67.63,ok,8
68,0.558750,1,0.7433,3070.11,1591.14,3124.23,1629.50,55.44,66.37,ok,12
69,0.567083,1,0.6525,3070.46,1591.57,3124.34,1628.03,54.44,65.42,ok,12
70,0.575417,1,0.4925,3070.91,1591.81,3124.74,1626.31,55.29,64.57,ok,11
71,0.583750,1,0.4082,3071.45,1591.84,3125.30,1624.68,55.42,64.01,ok,8
72,0.592083,1,0.2988,3071.14,1592.00,3125.32,1623.82,55.49,63.89,ok,9
73,0.600417,1,0.2804,3070.50,1591.51,3125.17,1622.59,55.13,64.04,ok,11
74,0.608750,1,0.3762,3070.44,1591.03,3125.62,1621.84,54.69,64.38,ok,10
75,0.617083,1,0.5001,3070.59,1590.93,3126.12,1621.61,54.89,64.64,ok,13
76,0.625417,1,0.4652,3070.82,1591.36,3126.48,1622.03,54.51,64.72,ok,14
77,0.633750,1,0.4637,3070.48,1591.04,3126.01,1621.76,54.89,64.61,ok,14
78,0.642083,1,0.3448,3070.61,1591.31,3125.83,1622.04,55.10,64.30,ok,15
79,0.650417,1,0.2713,3070.55,1591.22,3125.44,1621.96,55.39,64.03,ok,12
80,0.658750,0,,,,,,,63.90,rejected-jump,10
81,0.667083,0,,,,,,,63.90,rejected-size,8
82,0.675417,1,0.3449,3070.86,1591.29,3125.77,1621.15,54.49,63.77,ok,8
83,0.683750,1,0.3054,3071.10,1591.38,3125.84,1620.75,55.27,63.58,ok,8
84,0.692083,0,,,,,,,63.42,rejected-jump,6
85,0.700417,0,,,,,,,63.22,rejected-size,7
86,0.708750,0,,,,,,,62.96,rejected-size,10
87,0.717083,0,,,,,,,62.77,rejected-size,8
88,0.725417,0,,,,,,,62.60,rejected-size,8
89,0.733750,0,,,,,,,62.31,rejected-size,9
90,0.742083,0,,,,,,,61.75,rejected-size,9
91,0.750417,0,,,,,,,61.22,rejected-size,8
92,0.758750,0,,,,,,,60.54,rejected-size,14
93,0.767083,1,0.3434,3071.51,1591.82,3123.72,1614.23,55.58,59.98,ok,9
94,0.775417,1,0.2501,3071.58,1591.66,3123.25,1612.72,55.18,59.40,ok,8
95,0.783750,0,,,,,,,59.04,rejected-jump,15
96,0.792083,0,,,,,,,59.07,rejected-size,13
97,0.800417,1,0.3240,3072.24,1591.90,3123.66,1608.64,55.49,59.35,ok,10
98,0.808750,1,0.3813,3071.78,1592.23,3123.59,1607.69,55.64,59.90,ok,14
99,0.817083,1,0.4237,3071.40,1592.44,3123.88,1606.79,55.11,60.81,ok,12
100,0.825417,1,0.3548,3071.61,1591.72,3125.08,1605.13,54.89,61.97,ok,13
101,0.833750,1,0.6369,3071.84,1591.48,3126.43,1604.21,54.63,63.31,ok,11
102,0.842083,1,0.5814,3072.00,1591.57,3127.51,1603.80,55.36,64.46,ok,9
103,0.850417,1,0.4206,3072.54,1591.69,3128.79,1603.53,56.05,65.42,ok,12
104,0.858750,1,0.3443,3072.75,1591.58,3129.39,1603.22,56.24,66.05,ok,12
105,0.867083,1,0.2725,3072.91,1591.51,3129.59,1602.93,56.18,66.35,ok,9
106,0.875417,1,0.5264,3072.76,1591.72,3129.17,1602.71,56.22,66.26,ok,6
107,0.883750,1,0.4744,3072.63,1591.40,3128.40,1601.90,56.23,65.82,ok,7
108,0.892083,1,0.5430,3072.92,1591.23,3127.65,1601.20,55.07,64.94,ok,7
109,0.900417,1,0.7198,3072.42,1591.49,3125.82,1600.96,54.78,63.83,ok,8
110,0.908750,1,0.7264,3071.76,1592.14,3123.81,1601.11,55.01,62.69,ok,10
111,0.917083,1,0.6285,3071.93,1591.96,3123.00,1600.24,55.07,61.94,ok,14
112,0.925417,1,0.5163,3071.77,1591.34,3122.33,1599.08,55.43,61.65,ok,12
113,0.933750,1,0.5119,3071.78,1591.42,3122.18,1598.84,55.25,61.71,ok,13
114,0.942083,1,0.4261,3072.13,1591.98,3122.56,1599.01,55.45,61.91,ok,13
115,0.950417,1,0.4929,3071.99,1591.48,3122.70,1598.25,55.38,62.25,ok,15
116,0.958750,1,0.4927,3072.21,1591.87,3123.30,1598.48,55.12,62.71,ok,16
117,0.967083,1,0.6590,3072.14,1591.61,3123.73,1598.43,55.49,63.26,ok,13
118,0.975417,1,0.5974,3072.02,1592.09,3124.12,1599.27,55.47,63.89,ok,11
119,0.983750,1,0.6482,3072.16,1592.23,3125.21,1599.81,55.33,64.65,ok,13
120,0.992083,1,0.6051,3072.13,1591.83,3125.85,1599.74,54.93,65.44,ok,10
121,1.000417,1,0.4746,3072.28,1592.02,3126.60,1600.02,54.87,66.19,ok,10
122,1.008750,1,0.4877,3072.78,1591.83,3127.51,1599.80,55.68,66.77,ok,8
123,1.017083,1,0.6727,3072.36,1591.78,3127.46,1599.51,55.63,67.27,ok,11
124,1.025417,1,0.6910,3072.17,1591.82,3127.55,1599.55,55.64,67.62,ok,11
125,1.033750,1,0.5487,3072.99,1591.93,3128.77,1600.06,56.08,67.93,ok,12
126,1.042083,1,0.6530,3073.05,1591.74,3129.20,1600.65,56.35,68.12,ok,9
127,1.050417,1,0.5126,3073.13,1591.52,3129.71,1601.47,56.28,68.38,ok,8
128,1.058750,1,0.6040,3073.38,1591.91,3130.60,1602.79,55.79,68.88,ok,9
129,1.067083,1,0.5459,3073.16,1592.21,3131.25,1603.83,56.21,69.61,ok,10
130,1.075417,1,0.6426,3072.83,1592.32,3131.98,1604.65,55.41,70.62,ok,12
131,1.083750,1,0.6485,3073.64,1592.06,3133.91,1604.88,55.21,71.74,ok,9
132,1.092083,1,0.8018,3073.53,1592.06,3134.86,1604.93,55.28,72.83,ok,12
133,1.100417,1,0.7363,3074.04,1592.62,3136.43,1605.22,56.06,73.95,ok,13
134,1.108750,1,0.6586,3074.16,1592.36,3137.46,1604.42,55.52,74.97,ok,16
135,1.117083,1,0.6265,3074.35,1592.56,3138.48,1603.79,55.12,75.87,ok,8
136,1.125417,1,0.6276,3073.94,1592.91,3138.91,1603.44,54.96,76.81,ok,9
137,1.133750,1,0.3970,3074.20,1592.55,3140.25,1602.61,55.34,78.00,ok,9
138,1.142083,1,0.6196,3074.79,1592.75,3142.04,1602.31,54.28,79.23,ok,7
139,1.150417,1,0.5016,3075.07,1592.19,3143.58,1601.62,55.29,80.51,ok,9
140,1.158750,1,0.4971,3075.48,1592.30,3145.31,1601.98,56.82,81.87,ok,8
141,1.167083,1,0.3147,3075.61,1591.99,3146.64,1601.92,56.82,83.05,ok,10
142,1.175417,1,0.3926,3075.40,1592.36,3147.23,1602.29,55.86,83.81,ok,9
143,1.183750,1,0.5809,3075.35,1592.74,3147.78,1602.71,55.76,84.40,ok,11
144,1.192083,1,0.8128,3075.49,1592.96,3148.42,1602.94,55.34,84.96,ok,11
145,1.200417,1,0.7381,3075.32,1592.80,3148.86,1602.63,55.83,85.63,ok,13
146,1.208750,1,0.7702,3075.58,1592.79,3149.61,1602.26,55.41,86.19,ok,11
147,1.217083,1,0.7462,3076.05,1592.15,3150.67,1601.05,55.66,86.81,ok,13
148,1.225417,1,0.6640,3076.25,1592.33,3151.40,1600.86,55.75,87.31,ok,12
149,1.233750,1,0.5989,3076.67,1592.71,3152.33,1601.17,56.20,87.74,ok,12
150,1.242083,1,0.6203,3076.29,1592.36,3152.42,1600.70,56.66,88.10,ok,14
151,1.250417,1,0.6753,3075.90,1592.85,3152.27,1600.80,56.15,88.21,ok,12
152,1.258750,1,0.5718,3075.52,1592.83,3151.85,1600.31,55.66,88.11,ok,13
153,1.267083,1,0.7330,3075.76,1592.52,3151.91,1599.20,56.24,87.88,ok,13
154,1.275417,1,0.5903,3076.70,1592.77,3152.49,1598.53,56.59,87.51,ok,16
155,1.283750,1,0.6901,3076.62,1592.48,3151.78,1597.50,56.01,86.93,ok,15
156,1.292083,1,0.7133,3076.45,1592.64,3151.02,1597.08,55.74,86.39,ok,12
157,1.300417,1,0.7031,3076.22,1592.81,3150.09,1596.79,56.15,85.72,ok,10
158,1.308750,1,0.7683,3075.70,1592.99,3148.82,1597.00,56.13,84.97,ok,13
159,1.317083,1,0.7237,3075.61,1592.94,3148.09,1597.29,56.05,84.25,ok,14
160,1.325417,1,0.6445,3075.82,1592.69,3147.67,1597.56,56.20,83.59,ok,10
161,1.333750,1,0.5407,3075.64,1592.17,3146.81,1597.45,56.13,82.81,ok,10
162,1.342083,1,0.6252,3075.00,1592.27,3145.47,1598.15,56.28,82.13,ok,12
163,1.350417,1,0.7103,3075.12,1591.91,3145.02,1597.95,56.52,81.65,ok,10
164,1.358750,1,0.7015,3075.30,1591.98,3144.87,1597.63,56.61,81.42,ok,11
165,1.367083,1,0.7082,3075.36,1592.42,3144.52,1597.42,56.07,81.11,ok,8
166,1.375417,1,0.6737,3075.25,1592.75,3144.23,1597.10,56.02,81.05,ok,8
167,1.383750,1,0.7027,3075.04,1592.48,3143.98,1596.33,55.95,81.13,ok,11
168,1.392083,1,0.6345,3075.20,1592.33,3144.25,1595.65,56.49,81.42,ok,9
169,1.400417,1,0.6590,3075.75,1592.32,3145.04,1595.04,56.87,81.86,ok,11
170,1.408750,1,0.5728,3075.83,1592.09,3145.44,1594.39,56.80,82.44,ok,12
171,1.417083,1,0.3146,3075.98,1593.24,3145.91,1594.89,55.68,83.09,ok,10
172,1.425417,1,0.3585,3076.27,1593.18,3146.58,1594.43,55.35,83.75,ok,14
173,1.433750,1,0.3915,3076.67,1592.26,3147.42,1593.32,56.82,84.42,ok,12
174,1.442083,1,0.4314,3076.92,1592.27,3148.04,1593.37,56.62,85.05,ok,11
175,1.450417,1,0.4399,3076.84,1593.05,3148.33,1594.19,55.79,85.65,ok,11
176,1.458750,1,0.5140,3076.71,1593.22,3148.54,1594.26,55.74,86.20,ok,12
177,1.467083,1,0.5305,3076.55,1592.90,3148.58,1593.48,56.51,86.58,ok,11
178,1.475417,1,0.4060,3076.79,1592.97,3148.79,1593.05,56.46,86.77,ok,14
179,1.484167,1,0.4103,3076.91,1593.02,3148.65,1592.68,56.22,86.67,ok,15
180,1.492500,1,0.2643,3077.17,1593.75,3148.36,1593.06,56.18,86.26,ok,14
181,1.500833,1,0.4474,3076.66,1592.72,3147.42,1591.48,57.08,85.90,ok,9
182,1.509167,0,,,,,,,85.45,rejected-jump,7
183,1.517500,1,0.4502,3076.52,1592.16,3146.47,1590.48,57.24,85.08,ok,9
184,1.525833,1,0.5339,3076.31,1592.70,3145.87,1591.50,56.73,84.53,ok,8
185,1.534167,1,0.5595,3076.37,1592.50,3145.58,1591.92,56.47,83.99,ok,10
186,1.542500,1,0.5545,3076.26,1592.46,3145.07,1592.46,56.63,83.43,ok,13
187,1.550833,1,0.5426,3076.96,1592.54,3145.17,1593.23,56.76,82.69,ok,10
188,1.559167,1,0.4591,3076.71,1592.44,3144.27,1593.94,55.78,81.95,ok,5
189,1.567500,1,0.5477,3075.99,1592.50,3143.04,1594.84,55.44,81.37,ok,11
190,1.575833,1,0.5918,3075.62,1592.94,3142.22,1596.00,55.07,80.82,ok,10
191,1.584167,1,0.6769,3075.64,1592.63,3142.01,1596.51,54.97,80.48,ok,11
192,1.592500,1,0.7021,3075.89,1592.41,3142.29,1597.09,54.92,80.30,ok,13
193,1.600833,1,0.6068,3075.99,1592.52,3142.40,1598.25,55.11,80.07,ok,12
194,1.609167,1,0.5886,3075.51,1592.76,3141.65,1599.54,55.72,79.61,ok,9
195,1.617500,1,0.6120,3075.44,1592.66,3141.23,1600.18,55.51,79.00,ok,13
196,1.625833,1,0.6351,3075.49,1592.75,3140.79,1600.85,55.78,78.32,ok,13
197,1.634167,1,0.5574,3075.52,1592.76,3140.25,1601.32,55.58,77.58,ok,9
198,1.642500,1,0.4814,3075.37,1592.41,3139.55,1601.36,55.52,76.84,ok,12
199,1.650833,1,0.5328,3075.88,1592.22,3139.44,1601.62,56.19,76.09,ok,7
200,1.659167,1,0.5569,3075.37,1592.39,3138.38,1602.20,56.03,75.44,ok,11
201,1.667500,1,0.4816,3075.30,1592.13,3137.72,1602.29,57.04,74.79,ok,15
202,1.675833,1,0.4642,3075.27,1592.06,3137.00,1602.50,57.11,74.00,ok,14
203,1.684167,1,0.6455,3074.70,1592.41,3135.78,1603.12,55.95,73.33,ok,15
204,1.692500,1,0.6531,3074.51,1592.25,3134.99,1603.53,56.03,72.75,ok,15
205,1.700833,1,0.5902,3074.54,1592.60,3134.46,1604.44,55.00,72.17,ok,11
206,1.709167,1,0.7539,3074.58,1592.37,3133.95,1604.77,55.29,71.60,ok,10
207,1.717500,1,0.7932,3074.34,1591.98,3133.07,1604.81,55.54,70.96,ok,8
208,1.725833,1,0.7315,3074.28,1592.36,3132.25,1605.59,55.87,70.21,ok,11
209,1.734167,1,0.5152,3074.32,1592.59,3131.56,1606.18,55.49,69.53,ok,10
210,1.742500,1,0.4717,3074.60,1592.03,3131.13,1605.84,55.72,68.90,ok,9
211,1.750833,1,0.3635,3074.37,1591.99,3130.23,1605.93,56.28,68.36,ok,14
212,1.759167,1,0.4519,3074.45,1592.25,3129.61,1606.10,56.22,67.73,ok,14
213,1.767500,1,0.5653,3074.19,1591.63,3128.48,1605.48,56.15,66.94,ok,13
214,1.775833,1,0.6241,3074.28,1591.41,3127.61,1605.57,55.28,66.08,ok,16
215,1.784167,1,0.4572,3074.14,1591.95,3126.60,1606.43,55.00,65.29,ok,15
216,1.792500,1,0.4857,3073.66,1591.74,3125.24,1606.55,55.94,64.47,ok,14
217,1.800833,1,0.5260,3073.35,1591.69,3124.08,1606.87,55.74,63.67,ok,11
218,1.809167,1,0.4206,3073.49,1591.93,3123.27,1607.27,56.09,62.76,ok,8
219,1.817500,1,0.3837,3073.60,1591.76,3122.28,1607.00,56.45,61.71,ok,14
220,1.825833,1,0.4619,3073.32,1591.34,3120.90,1606.47,56.31,60.66,ok,13
221,1.834167,1,0.7867,3073.69,1591.09,3120.04,1605.90,56.13,59.49,ok,11
222,1.842500,1,0.6863,3073.24,1591.21,3118.27,1605.51,55.79,58.20,ok,10
223,1.850833,1,0.7644,3072.33,1591.89,3116.17,1605.44,55.87,57.04,ok,10
224,1.859167,1,0.2563,3073.37,1592.05,3116.11,1604.97,56.39,55.95,ok,9
225,1.867500,0,,,,,,,55.15,rejected-jump,9
226,1.875833,1,0.2687,3073.00,1591.59,3114.49,1604.57,55.83,54.52,ok,10
227,1.884167,1,0.4415,3072.78,1591.44,3114.04,1604.73,55.60,54.16,ok,10
228,1.892500,1,0.5404,3072.83,1591.15,3113.94,1604.63,55.78,53.87,ok,12
229,1.900833,1,0.5806,3072.79,1591.08,3113.68,1604.51,55.90,53.52,ok,13
230,1.909167,1,0.5840,3072.60,1591.09,3113.16,1604.30,55.88,53.12,ok,15
231,1.917500,1,0.5458,3072.11,1591.42,3112.22,1604.14,55.29,52.62,ok,14
232,1.925833,1,0.5572,3072.38,1591.30,3111.99,1603.71,55.50,52.04,ok,14
233,1.934167,1,0.5554,3072.03,1591.00,3111.13,1603.24,55.44,51.49,ok,14
234,1.942500,1,0.6296,3071.87,1590.91,3110.49,1603.24,55.26,50.89,ok,10
235,1.950833,1,0.3648,3071.96,1591.11,3109.97,1603.85,54.76,50.17,ok,15
236,1.959167,1,0.5106,3071.72,1591.53,3109.03,1604.86,54.60,49.34,ok,13
237,1.967500,1,0.4503,3071.50,1592.06,3107.93,1606.08,55.09,48.36,ok,11
238,1.975833,1,0.3543,3071.63,1592.11,3107.17,1606.64,54.82,47.34,ok,7
239,1.984167,1,0.3288,3071.58,1591.10,3106.09,1605.94,54.96,46.19,ok,8
240,1.992500,1,0.4770,3071.31,1591.52,3104.67,1606.58,55.51,44.96,ok,6
241,2.000833,1,0.5889,3071.70,1590.86,3103.86,1606.21,55.44,43.68,ok,6
242,2.009167,1,0.5378,3071.72,1591.46,3102.68,1606.94,54.79,42.39,ok,7
243,2.017500,1,0.6046,3070.76,1591.34,3100.69,1607.04,54.91,41.34,ok,7
244,2.025833,1,0.4917,3070.77,1591.45,3099.88,1607.00,55.15,40.44,ok,8
245,2.034167,1,0.5075,3070.76,1591.31,3099.10,1606.58,55.35,39.61,ok,10
246,2.042500,0,,,,,,,38.89,rejected-jump,7
247,2.050833,1,0.5345,3070.74,1591.07,3097.86,1605.88,54.76,38.35,ok,8
248,2.059167,1,0.4864,3070.62,1590.84,3097.35,1605.49,55.16,37.93,ok,7
249,2.067500,1,0.5484,3070.40,1590.51,3096.66,1605.15,56.01,37.43,ok,7
250,2.075833,1,0.5934,3070.29,1590.46,3096.17,1605.44,55.36,37.04,ok,6
251,2.084167,1,0.4799,3070.38,1590.71,3095.96,1605.96,54.95,36.66,ok,7
252,2.092500,1,0.5488,3070.45,1590.49,3095.87,1605.97,54.96,36.44,ok,7
253,2.100833,1,0.4947,3070.77,1590.95,3096.47,1606.83,55.02,36.66,ok,9
254,2.109167,1,0.3845,3070.73,1590.50,3096.90,1606.69,55.79,37.09,ok,9
255,2.117500,1,0.3883,3070.68,1590.54,3097.55,1606.82,56.25,37.73,ok,6
256,2.125833,1,0.3812,3070.62,1590.65,3098.36,1606.91,55.65,38.51,ok,12
257,2.134167,1,0.3919,3070.78,1590.97,3099.36,1607.02,55.40,39.31,ok,12
258,2.142500,1,0.4583,3071.10,1590.96,3100.43,1606.71,55.54,40.04,ok,6
259,2.150833,1,0.5464,3071.27,1591.04,3101.10,1606.29,54.88,40.53,ok,6
260,2.159167,1,0.6826,3071.40,1591.09,3101.62,1605.66,54.84,40.87,ok,6
261,2.167500,1,0.6324,3071.50,1590.87,3101.85,1604.58,55.25,41.04,ok,8
262,2.175833,1,0.7293,3071.37,1590.96,3101.81,1603.84,55.43,41.17,ok,8
263,2.184167,1,0.6719,3071.49,1590.55,3102.01,1602.86,55.49,41.29,ok,7
264,2.192500,1,0.5251,3071.39,1590.35,3101.73,1602.14,55.42,41.10,ok,7
265,2.200833,1,0.4640,3071.46,1589.90,3101.35,1601.34,55.72,40.65,ok,6
266,2.209167,1,0.7731,3071.24,1590.32,3100.44,1601.44,55.95,39.90,ok,6
267,2.217500,1,0.5405,3071.20,1590.43,3099.71,1601.28,55.55,39.08,ok,6
268,2.225833,1,0.4483,3071.30,1590.31,3099.32,1600.85,55.52,38.42,ok,12
269,2.234167,1,0.4790,3071.19,1590.00,3098.85,1600.34,55.23,37.91,ok,8
270,2.242500,1,0.4241,3071.15,1590.20,3098.83,1600.68,55.38,37.83,ok,10
271,2.250833,1,0.5426,3071.26,1590.31,3099.32,1601.00,55.36,38.05,ok,11
272,2.259167,1,0.6118,3071.24,1590.44,3099.86,1601.51,55.67,38.50,ok,15
273,2.267500,1,0.6141,3071.66,1590.16,3101.07,1601.46,56.00,39.20,ok,8
274,2.275833,1,0.4746,3071.25,1590.21,3101.42,1601.79,55.24,39.86,ok,11
275,2.284167,1,0.5222,3071.54,1590.15,3102.68,1602.08,55.05,40.80,ok,9
276,2.292500,1,0.6027,3071.62,1590.67,3103.75,1602.96,55.51,41.70,ok,8
277,2.300833,1,0.7285,3071.74,1590.65,3104.94,1603.40,55.48,42.72,ok,10
278,2.309167,1,0.4065,3072.14,1590.21,3106.35,1603.41,55.78,43.74,ok,11
279,2.317500,1,0.3447,3072.17,1590.56,3107.36,1603.90,56.46,44.67,ok,11
280,2.325833,1,0.3613,3071.78,1591.19,3107.72,1604.54,55.32,45.42,ok,11
281,2.334167,1,0.3811,3071.76,1590.93,3108.24,1604.17,54.96,45.92,ok,10
282,2.342500,1,0.3607,3072.07,1590.81,3109.12,1603.90,55.04,46.42,ok,9
283,2.350833,0,,,,,,,47.15,rejected-jump,8
284,2.359167,1,0.3685,3072.36,1591.11,3110.90,1604.87,54.50,47.91,ok,8
285,2.367500,1,0.5056,3072.41,1590.96,3111.89,1605.14,55.46,48.78,ok,11
286,2.375833,1,0.5817,3073.05,1590.76,3113.51,1605.24,55.51,49.74,ok,12
287,2.384167,1,0.3968,3073.41,1591.23,3115.01,1605.97,56.23,50.91,ok,14
288,2.392500,1,0.4167,3073.17,1591.50,3115.89,1606.52,55.52,52.07,ok,15
289,2.400833,1,0.7039,3072.91,1590.72,3116.95,1605.79,55.11,53.39,ok,13
290,2.409167,1,0.7389,3073.67,1590.53,3119.07,1605.81,55.37,54.82,ok,14
291,2.417500,1,0.5897,3073.99,1591.09,3120.82,1606.49,55.93,56.31,ok,15
292,2.425833,1,0.3450,3074.57,1590.73,3122.93,1606.76,56.35,57.94,ok,15
293,2.434167,1,0.6202,3074.42,1590.89,3124.30,1607.49,56.09,59.81,ok,9
294,2.442500,1,0.4183,3075.14,1590.92,3126.53,1607.25,55.52,61.40,ok,8
295,2.450833,1,0.4028,3075.23,1591.42,3128.02,1607.43,55.63,62.92,ok,9
296,2.459167,1,0.3609,3075.62,1591.55,3129.74,1607.34,56.72,64.35,ok,9
297,2.467917,1,0.3341,3075.63,1591.69,3131.13,1607.24,56.51,65.77,ok,11
298,2.476250,1,0.4949,3075.81,1591.79,3132.70,1607.01,55.81,67.17,ok,11
299,2.484583,1,0.5673,3075.91,1591.37,3134.07,1606.46,55.35,68.48,ok,9
300,2.492917,1,0.5019,3076.71,1591.13,3135.96,1605.96,56.38,69.57,ok,14
301,2.501250,1,0.4402,3076.66,1591.39,3136.88,1605.93,56.54,70.54,ok,11
302,2.509583,1,0.5204,3076.34,1591.16,3137.22,1605.44,56.00,71.26,ok,10
303,2.517917,1,0.4353,3076.65,1591.14,3138.13,1605.20,55.61,71.86,ok,11
304,2.526250,1,0.2870,3076.75,1592.13,3138.76,1605.93,55.60,72.44,ok,8
305,2.534583,1,0.2889,3076.63,1592.27,3138.97,1606.15,55.75,72.75,ok,8
306,2.542917,1,0.3603,3076.73,1592.09,3139.16,1606.38,55.56,72.90,ok,8
307,2.551250,0,,,,,,,72.89,rejected-jump,7
308,2.559583,0,,,,,,,72.66,rejected-size,9
