frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
92,0.758750,1,0.3252,3181.17,1612.37,3201.17,1645.41,57.72,33.45,ok,10
93,0.767083,1,0.2723,3180.97,1612.23,3200.64,1645.44,57.86,33.33,ok,11
94,0.775417,1,0.3866,3180.70,1612.14,3200.15,1645.31,58.13,33.18,ok,9
95,0.783750,1,0.4339,3180.84,1612.22,3200.13,1645.18,58.17,33.01,ok,8
96,0.792083,1,0.3824,3180.80,1612.47,3199.95,1645.28,58.13,32.87,ok,10
97,0.800417,1,0.3392,3180.78,1612.36,3199.63,1645.19,58.25,32.79,ok,8
98,0.808750,1,0.3438,3181.03,1612.15,3199.63,1645.16,58.23,32.84,ok,9
99,0.817083,1,0.3230,3180.95,1612.25,3199.34,1645.53,58.20,33.03,ok,10
100,0.825417,1,0.3328,3180.94,1612.18,3199.14,1645.90,58.73,33.34,ok,11
101,0.833750,1,0.3624,3180.77,1612.64,3198.80,1646.76,58.88,33.63,ok,9
102,0.842083,1,0.2866,3181.11,1612.49,3198.99,1646.84,58.98,33.84,ok,9
103,0.850417,1,0.2859,3181.20,1612.59,3198.98,1646.82,58.94,33.77,ok,9
104,0.858750,1,0.3064,3180.90,1612.52,3198.53,1646.24,58.52,33.39,ok,8
105,0.867083,1,0.3104,3181.07,1612.41,3198.88,1645.38,58.37,33.03,ok,9
106,0.875417,1,0.2500,3181.41,1612.49,3199.78,1644.32,58.75,32.67,ok,9
107,0.883750,1,0.3207,3181.50,1612.62,3200.52,1643.08,58.43,32.56,ok,10
108,0.892083,0,,,,,,,32.95,rejected-jump,8
109,0.900417,1,0.3752,3182.50,1612.69,3204.46,1641.68,58.20,33.89,ok,9
110,0.908750,1,0.3031,3182.37,1613.02,3206.62,1641.83,57.61,35.61,ok,9
111,0.917083,1,0.2978,3183.12,1612.86,3210.13,1641.62,58.27,37.85,ok,10
112,0.925417,1,0.3229,3184.17,1613.10,3214.04,1641.69,58.42,40.28,ok,10
113,0.933750,1,0.2741,3184.10,1613.20,3217.11,1641.51,58.67,42.91,ok,9
114,0.942083,0,,,,,,,45.73,rejected-jump,9
115,0.950417,1,0.3902,3185.30,1613.41,3225.17,1640.31,58.73,48.53,ok,9
116,0.958750,0,,,,,,,51.36,rejected-jump,8
117,0.967083,0,,,,,,,54.21,rejected-size,9
118,0.975417,1,0.3502,3187.37,1613.74,3237.17,1636.07,58.99,56.72,ok,11
119,0.983750,0,,,,,,,59.00,rejected-jump,10
120,0.992083,1,0.3399,3189.19,1614.47,3244.22,1631.68,59.85,61.18,ok,11
121,1.000417,0,,,,,,,63.41,rejected-jump,7
122,1.008750,0,,,,,,,65.79,rejected-size,7
123,1.017083,0,,,,,,,68.21,rejected-size,9
124,1.025417,0,,,,,,,70.49,rejected-size,8
125,1.033750,0,,,,,,,72.25,rejected-size,6
126,1.042083,1,0.3361,3191.99,1615.28,3259.16,1622.01,58.17,73.60,ok,9
127,1.050417,0,,,,,,,74.57,rejected-jump,9
128,1.058750,0,,,,,,,75.47,rejected-size,11
129,1.067083,1,0.2617,3192.09,1614.41,3261.59,1615.78,59.68,76.65,ok,9
130,1.075417,1,0.3045,3192.67,1615.55,3263.02,1615.44,59.74,77.77,ok,10
131,1.083750,1,0.2702,3192.62,1615.84,3263.72,1614.62,59.97,78.79,ok,7
132,1.092083,1,0.2883,3192.59,1615.57,3264.37,1613.27,59.31,79.65,ok,10
133,1.100417,1,0.2600,3192.82,1615.55,3265.43,1612.24,59.18,80.33,ok,10
134,1.108750,1,0.3147,3193.18,1616.08,3266.16,1611.46,59.21,80.83,ok,11
135,1.117083,0,,,,,,,81.19,rejected-jump,8
136,1.125417,1,0.3435,3192.70,1615.80,3265.58,1607.81,59.01,81.13,ok,10
137,1.133750,1,0.3258,3193.04,1615.67,3265.61,1606.27,59.50,80.95,ok,9
138,1.142083,1,0.3185,3192.57,1615.29,3264.93,1605.04,59.93,80.80,ok,10
139,1.150417,1,0.3267,3192.20,1615.10,3264.03,1604.18,59.78,80.58,ok,10
140,1.158750,1,0.3106,3192.13,1615.14,3263.69,1604.00,59.90,80.22,ok,9
141,1.167083,1,0.3616,3192.30,1615.40,3263.52,1604.29,59.61,79.70,ok,7
142,1.175417,1,0.3856,3192.36,1615.43,3263.11,1604.45,59.79,79.12,ok,7
143,1.183750,1,0.2741,3192.53,1615.20,3262.82,1604.59,59.68,78.54,ok,7
144,1.192083,1,0.2868,3192.37,1615.52,3261.92,1605.39,59.37,77.67,ok,9
145,1.200417,1,0.3697,3192.49,1615.97,3261.61,1606.27,59.49,76.76,ok,8
146,1.208750,1,0.3725,3192.37,1615.52,3260.81,1606.05,59.48,75.89,ok,9
147,1.217083,1,0.4694,3192.57,1615.28,3260.43,1606.11,59.09,75.21,ok,11
148,1.225417,1,0.6322,3192.38,1615.53,3259.76,1606.83,59.25,74.63,ok,10
149,1.233750,1,0.5611,3192.20,1615.28,3259.57,1606.76,59.44,74.54,ok,9
150,1.242083,1,0.5690,3192.46,1615.32,3259.86,1606.87,59.44,74.55,ok,8
151,1.250417,1,0.4837,3192.17,1615.31,3259.68,1607.05,59.02,74.82,ok,9
152,1.258750,1,0.5413,3192.19,1615.26,3259.56,1607.13,59.12,74.78,ok,10
153,1.267083,1,0.4998,3192.19,1615.17,3259.26,1607.32,59.13,74.49,ok,9
154,1.275417,1,0.4199,3192.32,1615.15,3259.17,1608.02,58.98,74.19,ok,10
155,1.283750,1,0.3039,3192.24,1615.31,3259.05,1609.46,58.88,73.95,ok,9
156,1.292083,1,0.3156,3192.41,1614.84,3259.29,1610.89,59.42,73.74,ok,11
157,1.300417,1,0.3843,3192.61,1615.34,3259.71,1613.75,59.19,73.63,ok,9
158,1.308750,1,0.4358,3192.56,1614.85,3260.05,1615.91,59.81,73.78,ok,10
159,1.317083,0,,,,,,,73.87,rejected-jump,9
160,1.325417,1,0.5149,3192.58,1615.17,3260.76,1622.08,59.33,74.23,ok,9
161,1.333750,0,,,,,,,74.95,rejected-jump,9
162,1.342083,1,0.2664,3192.67,1615.55,3262.01,1629.63,59.27,75.82,ok,10
163,1.350417,1,0.3454,3193.13,1615.21,3263.01,1632.47,60.01,76.65,ok,9
164,1.358750,1,0.2683,3192.91,1615.21,3263.30,1635.43,60.24,77.56,ok,10
165,1.367083,1,0.4422,3192.57,1615.31,3263.48,1638.30,60.82,78.53,ok,10
166,1.375417,1,0.3460,3192.84,1615.50,3264.17,1641.08,59.33,79.45,ok,7
167,1.383750,1,0.3405,3192.98,1615.63,3264.67,1643.61,59.45,80.31,ok,8
168,1.392083,1,0.2875,3193.80,1615.43,3265.82,1645.69,60.06,81.10,ok,10
169,1.400417,1,0.4133,3193.56,1614.97,3265.77,1647.65,60.17,81.88,ok,8
170,1.408750,0,,,,,,,82.74,rejected-jump,8
171,1.417083,1,0.3114,3194.23,1615.10,3266.80,1652.73,60.18,83.59,ok,9
172,1.425417,1,0.3828,3194.14,1616.02,3266.67,1655.70,59.23,84.17,ok,9
173,1.433750,0,,,,,,,84.18,rejected-jump,9
174,1.442083,1,0.2990,3193.21,1615.71,3264.68,1657.55,59.48,83.71,ok,8
175,1.450417,0,,,,,,,83.03,rejected-jump,8
176,1.458750,1,0.2970,3193.79,1615.46,3263.34,1658.51,59.08,82.21,ok,9
177,1.467083,0,,,,,,,81.21,rejected-jump,8
178,1.475833,0,,,,,,,80.11,rejected-size,7
179,1.484167,0,,,,,,,78.95,rejected-size,7
180,1.492500,1,0.4387,3192.01,1615.24,3255.83,1660.64,59.31,77.65,ok,10
181,1.500833,1,0.3912,3191.94,1614.91,3254.31,1660.52,59.34,76.40,ok,10
182,1.509167,1,0.3953,3192.29,1615.22,3253.26,1660.88,59.25,75.16,ok,10
183,1.517500,1,0.3079,3192.25,1615.27,3251.99,1660.77,59.32,73.94,ok,8
184,1.525833,0,,,,,,,72.79,rejected-jump,7
185,1.534167,0,,,,,,,71.88,rejected-size,8
186,1.542500,0,,,,,,,70.94,rejected-size,8
187,1.550833,1,0.2681,3190.96,1615.08,3247.51,1657.40,59.48,69.86,ok,10
188,1.559167,1,0.2594,3190.79,1614.67,3246.76,1655.54,60.29,68.73,ok,8
189,1.567500,1,0.4013,3190.92,1614.87,3246.17,1654.31,59.63,67.50,ok,10
190,1.575833,1,0.3595,3190.95,1614.21,3245.58,1652.43,60.04,66.46,ok,11
191,1.584167,0,,,,,,,65.62,rejected-jump,9
192,1.592500,0,,,,,,,65.14,rejected-size,11
193,1.600833,1,0.2759,3190.79,1614.39,3244.82,1649.19,59.59,64.85,ok,8
194,1.609167,1,0.3593,3190.69,1614.70,3244.75,1648.38,59.53,64.54,ok,9
195,1.617500,1,0.3740,3190.57,1614.31,3244.81,1647.01,59.76,64.44,ok,11
196,1.625833,1,0.3753,3190.52,1614.78,3244.73,1646.53,59.35,64.20,ok,12
197,1.634167,1,0.2966,3190.99,1614.78,3245.40,1645.68,59.22,64.17,ok,13
198,1.642500,1,0.3320,3190.43,1614.58,3245.27,1644.67,58.59,64.41,ok,13
199,1.650833,1,0.3037,3190.78,1614.63,3246.26,1644.32,58.85,65.03,ok,12
200,1.659167,0,,,,,,,66.24,rejected-jump,9
201,1.667500,0,,,,,,,67.91,rejected-size,8
202,1.675833,1,0.4859,3192.76,1615.00,3252.45,1646.11,59.60,69.86,ok,10
203,1.684167,1,0.4085,3192.77,1615.08,3254.30,1646.86,58.94,71.95,ok,12
204,1.692500,1,0.5408,3192.82,1614.98,3256.28,1647.50,59.95,74.13,ok,10
205,1.700833,1,0.3322,3194.40,1614.79,3259.89,1647.78,59.88,76.40,ok,11
206,1.709167,1,0.3023,3194.30,1614.72,3261.89,1647.98,59.97,78.64,ok,9
207,1.717500,1,0.3450,3194.46,1615.68,3264.26,1648.90,60.19,80.87,ok,11
208,1.725833,1,0.3173,3195.55,1615.24,3267.46,1648.17,59.98,82.93,ok,9
209,1.734167,1,0.4066,3195.87,1615.41,3269.56,1648.12,59.48,84.75,ok,10
210,1.742500,1,0.3273,3195.84,1615.59,3271.11,1648.03,59.93,86.35,ok,10
211,1.750833,1,0.4467,3195.93,1615.61,3272.19,1647.72,60.16,87.38,ok,12
212,1.759167,1,0.4624,3195.96,1615.22,3272.55,1647.10,60.87,87.71,ok,10
213,1.767500,1,0.3668,3195.71,1615.61,3272.02,1647.16,60.46,87.42,ok,10
214,1.775833,1,0.2983,3195.81,1615.78,3271.64,1647.05,60.27,86.91,ok,11
215,1.784167,0,,,,,,,86.50,rejected-jump,8
216,1.792500,1,0.4346,3196.04,1615.72,3271.07,1647.30,59.72,86.29,ok,11
217,1.800833,1,0.3966,3196.17,1615.58,3270.92,1647.95,59.51,86.21,ok,10
218,1.809167,1,0.3048,3196.58,1615.09,3271.11,1648.45,60.23,86.26,ok,9
219,1.817500,1,0.4124,3195.91,1615.02,3270.54,1649.61,60.21,86.63,ok,12
220,1.825833,1,0.4194,3196.05,1600.91,3270.96,1637.04,74.38,87.17,ok,12
221,1.834167,1,0.5535,3196.31,1615.52,3271.49,1653.14,60.45,88.01,ok,14
222,1.842500,1,0.4418,3196.22,1601.17,3272.13,1640.46,75.29,89.06,ok,16
223,1.850833,1,0.2976,3197.26,1617.10,3273.82,1657.81,58.69,90.36,ok,10
224,1.859167,0,,,,,,,91.46,rejected-jump,11
225,1.867500,0,,,,,,,92.44,rejected-size,6
226,1.875833,0,,,,,,,93.05,rejected-size,8
227,1.884167,0,,,,,,,93.20,rejected-size,8
228,1.892500,0,,,,,,,93.02,rejected-size,9
229,1.900833,1,0.3960,3198.52,1617.11,3277.04,1656.80,59.08,92.60,ok,11
230,1.909167,1,0.3317,3198.27,1616.97,3276.55,1655.21,59.73,92.17,ok,11
231,1.917500,1,0.3664,3198.14,1616.25,3276.23,1652.92,59.91,91.82,ok,7
232,1.925833,0,,,,,,,91.24,rejected-jump,7
233,1.934167,0,,,,,,,90.52,rejected-size,7
234,1.942500,1,0.3804,3198.11,1616.31,3274.74,1648.20,59.41,89.67,ok,11
235,1.950833,1,0.4962,3197.58,1616.70,3273.39,1646.79,59.40,88.65,ok,11
236,1.959167,1,0.3507,3197.02,1616.43,3271.89,1644.57,59.36,87.50,ok,11
237,1.967500,1,0.3315,3197.11,1616.38,3271.04,1642.84,58.94,86.41,ok,13
238,1.975833,1,0.3048,3197.47,1616.51,3270.61,1641.45,58.22,85.53,ok,13
239,1.984167,0,,,,,,,84.89,rejected-jump,11
240,1.992500,1,0.3126,3197.42,1616.52,3269.44,1638.98,59.11,84.31,ok,13
241,2.000833,1,0.3486,3197.13,1615.81,3268.63,1637.24,60.08,83.76,ok,9
242,2.009167,1,0.3184,3197.10,1616.21,3268.11,1636.86,59.92,83.25,ok,7
243,2.017500,1,0.4154,3197.50,1616.22,3268.14,1636.30,60.13,82.92,ok,8
244,2.025833,1,0.2860,3197.44,1616.05,3267.83,1635.48,59.73,82.74,ok,8
245,2.034167,0,,,,,,,82.61,rejected-jump,7
246,2.042500,1,0.2583,3197.88,1616.25,3267.91,1633.28,59.83,82.45,ok,8
247,2.050833,1,0.4183,3197.69,1616.19,3267.53,1631.61,59.51,82.38,ok,12
248,2.059167,1,0.3748,3197.66,1616.20,3267.15,1629.79,59.51,82.13,ok,10
249,2.067500,1,0.3096,3197.38,1616.54,3266.46,1628.08,58.93,81.84,ok,11
250,2.075833,0,,,,,,,81.60,rejected-jump,10
251,2.084167,1,0.3791,3196.96,1616.84,3265.49,1623.08,59.36,81.60,ok,10
252,2.092500,1,0.3718,3196.85,1615.44,3265.18,1619.40,60.58,81.56,ok,7
253,2.100833,0,,,,,,,81.60,rejected-jump,8
254,2.109167,0,,,,,,,81.72,rejected-size,6
255,2.117500,1,0.2655,3196.82,1616.43,3265.12,1615.00,59.95,82.03,ok,9
256,2.125833,1,0.2864,3197.79,1616.25,3266.36,1613.19,59.32,82.50,ok,10
257,2.134167,1,0.3370,3197.83,1616.52,3266.75,1611.92,59.27,83.10,ok,11
258,2.142500,0,,,,,,,83.55,rejected-jump,9
259,2.150833,1,0.2952,3197.81,1616.85,3266.88,1609.44,58.61,83.96,ok,12
260,2.159167,1,0.4297,3197.92,1617.10,3266.82,1608.27,58.38,84.19,ok,15
261,2.167500,1,0.3668,3197.95,1616.62,3266.51,1606.44,59.22,84.30,ok,10
262,2.175833,1,0.3495,3197.36,1616.75,3265.48,1605.33,58.80,84.17,ok,10
263,2.184167,1,0.3357,3196.74,1616.23,3264.28,1603.65,59.90,83.89,ok,9
264,2.192500,1,0.2592,3196.35,1615.97,3263.29,1602.44,60.47,83.60,ok,10
265,2.200833,0,,,,,,,83.26,rejected-jump,7
266,2.209167,1,0.3097,3197.04,1616.36,3262.77,1600.54,59.65,82.95,ok,8
267,2.217500,1,0.3989,3197.23,1616.70,3262.43,1599.85,59.44,82.61,ok,11
268,2.225833,1,0.4553,3196.73,1616.67,3261.44,1599.14,59.63,82.21,ok,10
269,2.234167,1,0.3254,3197.05,1617.02,3261.43,1598.98,59.40,81.85,ok,11
270,2.242500,1,0.2914,3197.13,1617.10,3261.36,1598.53,59.03,81.64,ok,10
271,2.250833,1,0.3145,3197.35,1617.08,3261.61,1597.91,58.80,81.71,ok,10
272,2.259167,1,0.5179,3197.06,1616.80,3261.32,1596.87,58.41,81.89,ok,11
273,2.267500,1,0.5748,3197.12,1616.73,3261.51,1596.01,58.75,82.29,ok,11
274,2.275833,1,0.5178,3197.42,1616.56,3262.01,1595.03,58.73,82.74,ok,10
275,2.284167,1,0.3282,3197.94,1616.83,3262.73,1594.55,58.12,83.20,ok,11
276,2.292500,1,0.3511,3197.34,1616.68,3262.26,1593.65,58.73,83.56,ok,10
277,2.300833,1,0.3226,3197.03,1616.96,3261.80,1593.29,58.66,83.50,ok,10
278,2.309167,1,0.3553,3197.16,1616.92,3261.75,1592.97,58.50,83.28,ok,9
279,2.317500,1,0.3631,3196.99,1616.86,3261.30,1592.86,58.54,82.84,ok,10
280,2.325833,1,0.3225,3197.27,1617.08,3261.11,1593.09,58.14,82.20,ok,10
281,2.334167,1,0.3660,3197.53,1617.18,3260.88,1593.25,58.38,81.52,ok,12
282,2.342500,1,0.4820,3197.25,1616.91,3260.11,1592.70,58.86,80.90,ok,10
283,2.350833,1,0.5311,3197.17,1616.96,3259.79,1592.44,59.04,80.63,ok,11
284,2.359167,1,0.4253,3197.06,1616.74,3259.64,1592.11,59.04,80.45,ok,11
285,2.367500,1,0.4251,3197.17,1616.92,3259.96,1592.31,58.91,80.55,ok,11
286,2.375833,1,0.4094,3197.26,1616.98,3260.33,1592.57,58.68,80.65,ok,11
287,2.384167,1,0.4456,3197.66,1617.10,3261.08,1593.03,58.44,80.81,ok,10
288,2.392500,1,0.2796,3197.66,1616.95,3261.37,1593.12,58.20,80.95,ok,11
289,2.400833,1,0.2758,3197.66,1616.93,3261.36,1593.12,58.20,80.91,ok,11
290,2.409167,1,0.2514,3198.06,1616.80,3261.39,1593.07,58.27,80.57,ok,8
291,2.417500,1,0.3265,3198.11,1616.84,3261.04,1593.16,58.30,80.22,ok,8
292,2.425833,1,0.3929,3197.91,1616.49,3260.43,1593.01,58.73,79.87,ok,9
293,2.434167,1,0.4071,3197.84,1616.30,3260.15,1593.03,58.81,79.62,ok,9
294,2.442500,1,0.4271,3197.71,1616.38,3260.07,1593.51,58.74,79.56,ok,9
295,2.451250,1,0.3800,3197.69,1616.36,3260.32,1594.01,58.90,79.65,ok,9
296,2.459583,1,0.3239,3197.91,1616.52,3260.76,1594.76,58.95,79.67,ok,8
297,2.467917,1,0.4397,3197.88,1616.47,3260.76,1595.18,59.06,79.53,ok,9
298,2.476250,1,0.3863,3197.93,1616.47,3260.69,1595.45,58.77,79.33,ok,9
299,2.484583,1,0.3802,3198.13,1616.58,3260.58,1595.55,58.65,79.10,ok,10
300,2.492917,1,0.3990,3198.30,1616.35,3260.28,1594.72,59.37,78.90,ok,8
301,2.501250,1,0.3761,3198.01,1616.36,3259.33,1593.44,59.01,78.73,ok,10
302,2.509583,1,0.4179,3197.59,1616.48,3258.29,1592.09,58.48,78.57,ok,10
303,2.517917,1,0.4939,3197.58,1616.16,3257.79,1590.53,58.85,78.46,ok,10
304,2.526250,1,0.4781,3197.60,1616.11,3257.66,1589.58,58.82,78.45,ok,10
305,2.534583,1,0.4513,3197.56,1616.11,3257.68,1588.91,58.44,78.51,ok,10
306,2.542917,1,0.4303,3197.26,1615.85,3257.49,1587.97,58.91,78.59,ok,10
307,2.551250,1,0.4347,3197.35,1615.66,3257.63,1587.19,59.22,78.65,ok,11
308,2.559583,1,0.3669,3197.43,1615.22,3257.74,1586.14,59.42,78.71,ok,10
309,2.567917,1,0.3254,3197.88,1615.25,3258.11,1585.47,59.49,78.80,ok,11
310,2.576250,1,0.3674,3197.94,1615.75,3257.92,1585.04,59.27,78.88,ok,11
311,2.584583,1,0.5055,3197.47,1616.25,3257.25,1584.54,58.84,78.97,ok,11
312,2.592917,1,0.6003,3197.55,1616.35,3257.19,1583.92,59.35,79.07,ok,10
313,2.601250,1,0.5794,3197.76,1616.44,3257.31,1583.61,59.22,79.11,ok,11
314,2.609583,1,0.5332,3197.69,1616.42,3257.32,1583.16,59.05,79.17,ok,9
315,2.617917,1,0.5582,3197.81,1616.15,3257.98,1582.89,59.20,79.24,ok,12
316,2.626250,1,0.5735,3198.40,1616.49,3258.84,1583.44,59.30,79.18,ok,11
317,2.634583,1,0.5687,3198.37,1616.38,3259.12,1583.67,59.34,79.13,ok,10
318,2.642917,1,0.5101,3198.51,1616.06,3259.37,1583.54,59.64,78.90,ok,11
319,2.651250,1,0.5012,3198.60,1616.17,3259.56,1583.66,59.56,78.78,ok,10
320,2.659583,1,0.5095,3198.52,1616.37,3259.57,1584.07,59.29,78.50,ok,10
321,2.667917,1,0.5404,3198.54,1616.36,3259.62,1584.29,59.19,78.16,ok,10
322,2.676250,1,0.5222,3198.56,1616.27,3259.51,1584.53,59.03,77.72,ok,11
323,2.684583,1,0.5015,3198.47,1615.88,3259.05,1584.44,59.18,77.03,ok,13
324,2.692917,1,0.3892,3197.79,1615.97,3257.74,1584.83,58.65,76.10,ok,10
325,2.701250,1,0.3265,3197.58,1615.81,3256.49,1584.84,59.31,74.87,ok,9
326,2.709583,1,0.3639,3197.47,1615.04,3254.86,1584.17,59.23,73.27,ok,9
