frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
23,0.183333,1,0.7380,3250.83,1731.26,3309.84,1719.05,59.53,74.73,ok,9
24,0.191667,1,0.7567,3251.19,1731.35,3312.34,1719.31,59.14,76.48,ok,9
25,0.200000,1,0.7962,3251.35,1731.29,3314.36,1719.24,59.45,77.98,ok,8
26,0.208333,1,0.8243,3251.66,1731.47,3315.71,1718.85,59.68,78.76,ok,9
27,0.216667,1,0.7404,3251.49,1731.70,3316.00,1717.56,59.50,79.25,ok,11
28,0.225000,1,0.8029,3251.40,1731.47,3315.94,1714.97,59.46,79.69,ok,9
29,0.233333,1,0.6790,3250.48,1730.70,3314.72,1711.48,59.17,80.04,ok,8
30,0.241667,1,0.7426,3250.75,1731.15,3314.55,1709.12,58.98,80.48,ok,11
31,0.250000,1,0.8172,3250.45,1730.80,3314.06,1706.71,58.98,80.95,ok,8
32,0.258333,1,0.8229,3250.30,1730.81,3314.19,1706.06,58.96,81.26,ok,8
33,0.266667,1,0.8172,3250.62,1731.08,3315.09,1706.51,59.02,81.35,ok,10
34,0.275000,1,0.7636,3251.12,1730.94,3316.22,1707.07,59.12,81.14,ok,12
35,0.283333,1,0.7009,3250.65,1731.36,3315.68,1709.15,58.82,79.87,ok,13
36,0.291667,1,0.8061,3250.09,1731.38,3314.49,1710.94,59.03,78.07,ok,7
37,0.300000,1,0.7126,3250.15,1731.27,3313.20,1712.07,58.98,75.94,ok,9
38,0.308333,1,0.6577,3250.30,1730.91,3311.36,1712.06,59.38,73.56,ok,8
39,0.316667,1,0.7392,3249.56,1730.77,3307.96,1711.35,59.53,71.06,ok,8
40,0.325000,1,0.6915,3248.99,1730.56,3304.64,1710.00,59.15,68.55,ok,8
41,0.333333,1,0.5991,3247.89,1729.83,3300.17,1707.63,58.58,65.86,ok,9
42,0.341667,1,0.7088,3247.08,1729.51,3295.48,1705.95,59.38,62.93,ok,8
43,0.350000,1,0.8336,3246.23,1728.91,3290.92,1704.64,59.60,59.98,ok,8
44,0.358333,1,0.8234,3246.14,1728.45,3287.48,1703.81,59.11,57.23,ok,8
45,0.366667,1,0.6679,3245.71,1728.29,3284.20,1703.63,58.67,54.83,ok,9
46,0.375000,1,0.8011,3245.06,1728.37,3281.55,1704.30,58.63,52.85,ok,8
47,0.383333,1,0.8127,3245.26,1728.46,3280.55,1705.31,58.56,51.36,ok,10
48,0.391667,1,0.8419,3245.22,1728.58,3279.61,1706.50,59.45,50.09,ok,8
49,0.400000,1,0.8238,3245.46,1728.54,3279.09,1707.66,59.28,48.91,ok,8
50,0.408333,1,0.7277,3244.90,1728.49,3277.73,1708.76,59.53,47.79,ok,8
51,0.416667,1,0.7920,3244.44,1728.63,3276.13,1710.29,58.93,46.33,ok,11
52,0.425000,1,0.7632,3244.65,1728.52,3275.20,1711.63,59.01,44.72,ok,8
53,0.433333,1,0.7832,3244.34,1728.75,3273.76,1713.32,59.26,42.95,ok,10
54,0.441667,1,0.8294,3244.06,1728.57,3272.10,1714.28,59.46,41.28,ok,9
55,0.450000,1,0.8380,3244.18,1728.41,3271.02,1715.10,59.00,39.70,ok,7
56,0.458333,1,0.7288,3244.15,1728.07,3269.96,1715.38,59.57,38.43,ok,7
57,0.466667,1,0.6343,3243.44,1727.87,3268.46,1715.48,59.43,37.52,ok,8
58,0.475000,1,0.7699,3243.55,1728.22,3268.03,1716.26,59.41,36.74,ok,8
59,0.483333,1,0.7564,3243.57,1728.43,3268.08,1716.82,59.22,36.38,ok,7
60,0.492083,1,0.7226,3243.75,1728.18,3268.71,1716.85,59.65,36.33,ok,7
61,0.500417,1,0.6970,3243.78,1728.14,3269.25,1716.73,59.94,36.46,ok,7
62,0.508750,1,0.7138,3243.98,1727.98,3269.91,1716.22,60.02,36.58,ok,7
63,0.517083,1,0.7146,3243.72,1728.06,3270.08,1715.96,59.71,36.55,ok,7
64,0.525417,1,0.7839,3243.93,1728.37,3271.19,1716.51,59.55,36.37,ok,7
65,0.533750,1,0.7742,3244.24,1728.50,3272.24,1717.04,59.03,36.25,ok,7
66,0.542083,1,0.7727,3244.19,1728.54,3273.03,1717.57,59.62,36.37,ok,8
67,0.550417,1,0.7724,3243.98,1728.35,3273.46,1718.00,59.24,36.40,ok,8
68,0.558750,1,0.7435,3243.79,1728.42,3273.40,1718.48,59.13,36.19,ok,8
69,0.567083,1,0.5972,3243.82,1728.07,3272.71,1718.28,59.06,35.43,ok,8
70,0.575417,1,0.7053,3243.98,1727.94,3271.32,1718.26,59.23,33.99,ok,8
71,0.583750,1,0.7768,3243.63,1727.91,3268.69,1718.45,59.71,31.87,ok,8
72,0.592083,1,0.7872,3242.33,1727.96,3264.56,1718.53,59.05,29.45,ok,9
73,0.600417,1,0.8585,3241.91,1727.52,3260.52,1718.67,59.13,26.33,ok,7
74,0.608750,1,0.6173,3241.71,1726.98,3256.38,1719.36,58.95,22.81,ok,8
75,0.617083,1,0.7198,3240.91,1727.29,3251.48,1721.15,58.38,19.28,ok,8
76,0.625417,1,0.7960,3241.10,1727.10,3247.80,1722.26,59.00,16.18,ok,7
77,0.633750,1,0.8376,3240.21,1726.68,3243.32,1722.60,59.20,14.00,ok,6
78,0.642083,1,0.7061,3240.02,1726.49,3239.21,1722.05,58.96,13.42,ok,8
79,0.650417,1,0.8284,3238.78,1726.27,3234.32,1721.03,58.77,14.27,ok,8
80,0.658750,1,0.8043,3238.84,1725.77,3231.32,1719.90,58.55,15.65,ok,8
81,0.667083,1,0.8667,3238.30,1725.80,3228.04,1719.19,58.61,17.42,ok,8
82,0.675417,1,0.8267,3237.67,1726.05,3225.34,1718.84,58.12,18.97,ok,7
83,0.683750,1,0.8008,3237.79,1725.73,3224.01,1718.08,58.06,20.07,ok,7
84,0.692083,1,0.8516,3237.93,1725.68,3223.31,1717.29,58.27,21.02,ok,7
85,0.700417,1,0.8503,3237.72,1725.76,3222.55,1716.72,59.04,21.71,ok,7
86,0.708750,1,0.7980,3237.46,1725.53,3221.86,1715.95,58.59,22.18,ok,7
87,0.717083,1,0.7237,3237.24,1725.43,3221.42,1715.05,58.99,22.76,ok,7
88,0.725417,1,0.7263,3237.34,1725.57,3221.33,1714.01,58.43,23.65,ok,9
89,0.733750,1,0.6479,3237.22,1725.36,3221.17,1712.81,58.25,24.30,ok,9
90,0.742083,1,0.6458,3237.31,1724.98,3221.50,1711.63,57.69,24.64,ok,10
91,0.750417,1,0.5908,3237.58,1725.01,3222.35,1711.36,57.59,24.26,ok,10
92,0.758750,1,0.7870,3237.95,1725.39,3223.73,1712.12,58.61,23.11,ok,6
93,0.767083,1,0.8256,3237.68,1725.61,3224.66,1713.15,58.33,21.54,ok,7
94,0.775417,1,0.8611,3238.20,1726.38,3226.54,1714.35,58.24,20.27,ok,8
95,0.783750,1,0.8853,3238.28,1726.27,3228.35,1714.12,58.42,19.44,ok,7
96,0.792083,1,0.8181,3238.59,1726.23,3230.48,1713.59,58.26,19.15,ok,7
97,0.800417,1,0.5431,3238.71,1725.61,3232.15,1712.41,58.85,19.22,ok,7
98,0.808750,1,0.7699,3238.48,1726.07,3233.58,1712.11,57.91,19.53,ok,8
99,0.817083,1,0.5561,3238.76,1725.94,3235.76,1711.05,58.51,20.18,ok,8
100,0.825417,1,0.6492,3239.39,1726.61,3238.08,1710.67,58.68,21.31,ok,10
101,0.833750,1,0.7238,3240.28,1726.49,3240.50,1709.52,58.15,22.68,ok,8
102,0.842083,1,0.6361,3240.10,1727.02,3242.32,1709.22,58.12,24.20,ok,7
103,0.850417,1,0.7543,3240.09,1726.16,3243.89,1707.38,58.75,25.73,ok,7
104,0.858750,1,0.7590,3239.80,1726.32,3245.34,1706.70,58.79,27.08,ok,9
105,0.867083,1,0.8502,3240.57,1726.64,3247.84,1706.37,58.43,28.21,ok,7
106,0.875417,1,0.8013,3240.06,1726.59,3248.79,1705.98,58.55,29.14,ok,8
107,0.883750,1,0.8477,3240.12,1726.78,3249.81,1706.00,58.35,29.93,ok,9
108,0.892083,1,0.8255,3240.82,1727.20,3251.33,1706.31,58.12,30.67,ok,7
109,0.900417,1,0.8075,3240.63,1726.91,3251.66,1706.05,58.26,31.10,ok,8
110,0.908750,1,0.7438,3240.87,1727.27,3252.43,1706.31,58.77,31.53,ok,8
111,0.917083,1,0.7374,3241.01,1727.07,3253.31,1705.85,58.64,32.02,ok,8
112,0.925417,1,0.7958,3241.55,1727.09,3254.87,1706.12,58.99,32.22,ok,10
113,0.933750,1,0.8054,3241.58,1726.98,3256.07,1706.42,58.61,32.39,ok,10
114,0.942083,1,0.7776,3241.90,1727.07,3257.76,1707.03,58.52,32.58,ok,6
115,0.950417,1,0.8001,3242.12,1727.29,3259.52,1708.17,58.69,32.85,ok,8
116,0.958750,1,0.7518,3242.29,1727.63,3261.77,1709.24,59.42,33.84,ok,9
117,0.967083,1,0.8209,3242.76,1727.79,3264.53,1709.69,59.13,35.64,ok,7
118,0.975417,1,0.7739,3242.55,1727.96,3266.09,1709.90,58.51,37.35,ok,8
119,0.983750,1,0.7488,3242.83,1728.08,3267.62,1709.80,58.70,38.90,ok,10
120,0.992083,1,0.7601,3243.84,1728.15,3270.06,1709.76,58.86,40.58,ok,10
121,1.000417,1,0.7825,3244.30,1728.49,3272.49,1710.45,59.05,42.34,ok,9
122,1.008750,1,0.7451,3244.14,1728.60,3274.76,1711.14,59.05,44.30,ok,10
123,1.017083,1,0.5861,3244.73,1728.84,3277.61,1711.68,59.20,46.39,ok,7
124,1.025417,1,0.7984,3245.33,1728.86,3280.19,1711.57,59.18,48.65,ok,8
125,1.033750,1,0.8281,3244.93,1729.10,3281.41,1711.47,58.77,50.88,ok,11
126,1.042083,1,0.8267,3244.94,1728.95,3282.89,1711.05,58.97,52.95,ok,7
127,1.050417,1,0.7744,3245.03,1728.58,3284.14,1710.52,58.71,54.64,ok,10
128,1.058750,1,0.8485,3245.83,1728.69,3285.81,1710.17,59.35,56.27,ok,11
129,1.067083,1,0.8469,3246.03,1728.50,3286.61,1709.13,58.72,57.90,ok,8
130,1.075417,1,0.8355,3246.28,1728.27,3287.08,1707.84,59.34,59.24,ok,8
131,1.083750,1,0.8187,3246.00,1728.28,3286.55,1706.91,59.19,60.03,ok,9
132,1.092083,1,0.7921,3246.20,1728.43,3286.24,1706.47,59.02,60.44,ok,7
133,1.100417,1,0.6896,3245.60,1728.54,3285.13,1706.09,58.64,60.67,ok,10
134,1.108750,1,0.7070,3245.50,1728.37,3284.51,1705.40,58.21,60.94,ok,8
135,1.117083,1,0.6514,3245.61,1728.02,3283.73,1704.61,58.06,60.87,ok,9
136,1.125417,1,0.7576,3245.21,1727.67,3282.41,1703.70,58.18,60.82,ok,10
137,1.133750,1,0.4997,3245.02,1728.09,3281.18,1703.62,57.47,60.53,ok,8
138,1.142083,1,0.5440,3245.26,1727.96,3280.54,1703.51,58.13,59.88,ok,9
139,1.150417,1,0.3829,3244.96,1727.91,3279.65,1703.71,58.56,59.16,ok,8
140,1.158750,1,0.5671,3244.44,1727.90,3278.48,1703.39,58.41,58.86,ok,8
141,1.167083,1,0.6994,3244.13,1727.13,3277.37,1701.52,59.72,59.13,ok,7
142,1.175417,1,0.6320,3244.33,1727.08,3276.52,1700.57,59.57,59.34,ok,8
143,1.183750,1,0.7937,3244.35,1727.24,3275.41,1700.21,60.09,59.21,ok,9
144,1.192083,1,0.7374,3244.28,1726.94,3274.54,1699.63,59.14,59.14,ok,9
145,1.200417,1,0.6344,3244.16,1726.72,3273.83,1699.20,59.09,59.25,ok,10
146,1.208750,1,0.7002,3243.93,1726.94,3273.12,1699.03,59.18,59.66,ok,9
147,1.217083,1,0.8095,3243.63,1727.14,3272.42,1698.40,59.21,60.45,ok,9
148,1.225417,1,0.8084,3243.54,1726.72,3271.91,1696.76,59.30,61.59,ok,10
149,1.233750,1,0.6101,3243.64,1727.07,3271.79,1695.89,58.95,62.83,ok,7
150,1.242083,1,0.6368,3243.56,1727.30,3271.52,1695.18,58.80,63.89,ok,10
151,1.250417,1,0.7466,3243.44,1727.06,3271.48,1694.18,58.68,64.89,ok,8
152,1.258750,1,0.6522,3243.61,1726.98,3271.86,1693.52,58.68,65.61,ok,8
153,1.267083,1,0.7025,3243.30,1726.83,3271.57,1692.91,59.04,65.93,ok,8
154,1.275417,1,0.6444,3242.96,1726.67,3270.67,1692.34,59.19,65.86,ok,8
155,1.283750,1,0.6562,3242.89,1726.53,3269.81,1691.90,58.89,65.73,ok,9
156,1.292083,1,0.6691,3242.81,1726.23,3269.04,1691.74,58.94,65.41,ok,8
157,1.300417,1,0.6729,3242.68,1726.18,3268.54,1692.04,58.92,65.00,ok,8
158,1.308750,1,0.6193,3242.50,1726.23,3268.19,1692.62,59.13,64.51,ok,8
159,1.317083,1,0.4874,3242.61,1726.72,3268.26,1693.36,58.39,64.31,ok,8
160,1.325417,1,0.4678,3242.67,1726.93,3268.30,1693.73,58.41,64.29,ok,8
161,1.333750,1,0.4128,3242.43,1726.87,3267.94,1693.85,58.47,64.29,ok,8
162,1.342083,1,0.4712,3242.45,1726.82,3267.71,1693.63,58.36,64.37,ok,8
163,1.350417,1,0.5206,3242.42,1726.11,3267.14,1692.82,58.85,64.33,ok,8
164,1.358750,1,0.6655,3241.95,1725.80,3265.91,1692.18,58.44,64.33,ok,7
165,1.367083,1,0.7059,3242.07,1725.47,3264.60,1691.31,58.72,64.22,ok,8
166,1.375417,1,0.8324,3241.08,1725.31,3261.58,1690.19,59.07,64.28,ok,8
167,1.383750,1,0.8586,3240.69,1725.13,3258.93,1689.09,58.88,64.37,ok,7
168,1.392083,1,0.8039,3240.78,1724.29,3256.67,1687.43,58.68,64.40,ok,8
169,1.400417,1,0.7019,3239.42,1724.64,3252.96,1687.02,58.77,64.59,ok,7
170,1.408750,1,0.8671,3239.12,1724.80,3250.52,1686.86,58.62,64.64,ok,7
171,1.417083,1,0.8202,3239.10,1724.49,3248.53,1686.33,58.88,64.74,ok,8
172,1.425417,1,0.8328,3238.68,1724.48,3246.31,1686.08,58.56,64.96,ok,10
173,1.433750,1,0.8207,3238.20,1724.19,3244.18,1685.54,59.14,65.26,ok,10
174,1.442083,1,0.8666,3238.50,1723.99,3243.18,1685.01,58.77,65.69,ok,10
175,1.450417,1,0.8245,3238.24,1724.56,3241.71,1685.12,58.63,66.26,ok,9
176,1.458750,1,0.7986,3238.65,1723.86,3241.23,1684.01,58.52,66.87,ok,8
177,1.467500,1,0.8340,3238.35,1723.84,3240.14,1683.51,58.29,67.48,ok,7
178,1.475833,1,0.8407,3237.64,1723.76,3238.72,1682.81,58.76,68.24,ok,7
179,1.484167,1,0.8121,3236.87,1723.47,3237.08,1682.08,58.52,68.74,ok,9
180,1.492500,1,0.8044,3236.59,1723.75,3235.89,1682.39,58.34,68.81,ok,9
181,1.500833,1,0.8233,3236.62,1723.59,3235.11,1682.48,58.41,68.56,ok,9
182,1.509167,1,0.8660,3236.48,1723.59,3234.24,1682.86,58.33,68.23,ok,8
183,1.517500,1,0.8949,3236.79,1723.75,3233.85,1683.66,58.63,67.77,ok,8
184,1.525833,1,0.8980,3236.87,1723.22,3233.33,1683.77,57.99,67.37,ok,8
185,1.534167,1,0.8636,3237.05,1723.40,3232.97,1684.76,58.57,66.86,ok,10
186,1.542500,1,0.8632,3236.89,1723.48,3232.33,1685.51,58.26,66.54,ok,10
187,1.550833,1,0.8567,3236.03,1723.38,3230.83,1686.09,58.76,66.21,ok,9
188,1.559167,1,0.8524,3235.66,1723.06,3229.71,1686.41,58.45,65.94,ok,9
189,1.567500,1,0.8458,3235.84,1722.86,3229.09,1686.61,58.68,65.93,ok,10
190,1.575833,1,0.8306,3235.71,1722.98,3228.22,1686.96,58.93,66.07,ok,8
191,1.584167,1,0.8876,3235.84,1722.92,3227.46,1687.13,58.78,66.18,ok,9
192,1.592500,1,0.8967,3235.57,1722.44,3226.02,1686.85,58.81,66.26,ok,8
193,1.600833,1,0.8063,3235.18,1722.19,3224.35,1686.52,58.54,66.56,ok,8
194,1.609167,1,0.8484,3234.78,1722.18,3222.49,1686.48,58.04,66.73,ok,8
195,1.617500,1,0.7326,3234.17,1721.99,3220.39,1686.07,58.45,67.10,ok,8
196,1.625833,1,0.8422,3233.77,1722.50,3218.65,1686.29,58.41,67.52,ok,7
197,1.634167,1,0.8466,3233.52,1722.68,3217.01,1686.22,58.06,67.97,ok,9
198,1.642500,1,0.8116,3233.83,1722.07,3216.06,1685.26,58.65,68.50,ok,9
199,1.650833,1,0.8223,3233.68,1722.14,3214.53,1684.77,58.60,69.31,ok,7
200,1.659167,1,0.7260,3233.53,1721.55,3212.66,1683.67,59.00,70.23,ok,8
201,1.667500,1,0.6792,3233.04,1721.60,3210.28,1682.93,58.72,71.50,ok,7
202,1.675833,1,0.6614,3232.49,1721.71,3207.68,1682.27,58.82,72.83,ok,7
203,1.684167,1,0.6079,3231.46,1721.37,3204.59,1681.32,57.86,73.99,ok,9
204,1.692500,1,0.7493,3231.37,1721.25,3202.57,1680.64,57.87,75.02,ok,10
205,1.700833,1,0.8655,3231.44,1721.27,3200.92,1680.15,58.03,75.89,ok,9
206,1.709167,1,0.8907,3231.46,1720.65,3199.48,1679.03,57.86,76.69,ok,9
207,1.717500,1,0.7775,3231.07,1720.89,3197.80,1678.53,57.99,77.61,ok,8
208,1.725833,1,0.7364,3230.75,1720.48,3196.67,1677.33,57.91,78.50,ok,10
209,1.734167,1,0.6478,3230.92,1720.34,3196.21,1676.25,57.90,79.47,ok,8
210,1.742500,1,0.8399,3230.73,1720.16,3195.76,1674.71,58.60,80.63,ok,9
211,1.750833,1,0.8244,3230.36,1720.18,3195.50,1673.06,58.45,81.96,ok,7
212,1.759167,1,0.8320,3230.34,1719.77,3195.97,1670.87,58.31,83.28,ok,7
213,1.767500,1,0.6549,3230.42,1719.67,3196.55,1668.81,58.13,84.72,ok,8
214,1.775833,1,0.7790,3230.70,1720.16,3197.39,1666.94,57.77,86.43,ok,7
215,1.784167,1,0.7758,3230.40,1720.14,3197.72,1664.58,57.83,88.10,ok,7
216,1.792500,1,0.8464,3230.46,1720.41,3198.32,1662.87,57.58,89.56,ok,8
217,1.800833,1,0.8243,3230.92,1719.99,3199.20,1660.90,57.87,90.74,ok,7
218,1.809167,1,0.7942,3231.01,1719.83,3199.92,1659.27,58.50,91.82,ok,7
219,1.817500,1,0.6969,3230.42,1720.10,3200.04,1658.07,58.34,92.98,ok,9
220,1.825833,1,0.8252,3230.61,1720.10,3200.81,1656.50,58.09,94.41,ok,8
221,1.834167,1,0.7859,3230.41,1719.97,3201.19,1654.86,58.42,95.88,ok,8
222,1.842500,1,0.8560,3230.73,1720.69,3202.13,1654.03,57.76,97.51,ok,8
223,1.850833,1,0.8005,3231.29,1720.14,3203.46,1652.16,58.02,99.02,ok,8
224,1.859167,1,0.6907,3230.95,1720.07,3203.91,1650.76,59.09,100.50,ok,9
225,1.867500,1,0.6743,3230.56,1719.88,3204.19,1649.15,58.20,102.11,ok,8
226,1.875833,1,0.6951,3231.38,1719.65,3205.66,1647.74,57.94,103.56,ok,10
227,1.884167,1,0.6319,3231.36,1720.01,3206.21,1647.22,58.10,104.68,ok,9
228,1.892500,1,0.8008,3231.69,1720.17,3207.43,1646.53,57.83,105.66,ok,8
229,1.900833,1,0.5711,3231.51,1720.39,3208.44,1646.04,57.89,106.38,ok,7
230,1.909167,1,0.7742,3231.80,1720.37,3210.17,1645.76,57.44,106.69,ok,9
231,1.917500,1,0.7691,3231.95,1720.39,3211.90,1645.51,58.07,106.91,ok,8
232,1.925833,1,0.7388,3232.35,1720.32,3213.85,1645.22,58.00,107.02,ok,9
233,1.934167,1,0.8532,3232.83,1720.30,3215.59,1645.33,57.96,106.77,ok,6
234,1.942500,1,0.8836,3232.43,1720.49,3216.08,1645.78,57.88,106.40,ok,9
235,1.950833,1,0.8743,3232.40,1720.50,3216.32,1645.89,58.13,106.19,ok,11
236,1.959167,1,0.9036,3232.29,1720.39,3215.96,1645.77,58.18,106.12,ok,9
237,1.967500,1,0.9018,3232.32,1720.16,3215.20,1645.69,57.87,105.98,ok,8
238,1.975833,1,0.7931,3231.96,1720.54,3213.65,1646.54,57.59,105.49,ok,9
239,1.984167,1,0.6828,3231.58,1720.29,3211.79,1646.62,57.97,105.09,ok,7
240,1.992500,1,0.6344,3231.24,1720.16,3209.81,1646.82,57.47,104.71,ok,8
241,2.000833,1,0.7038,3230.97,1720.03,3207.77,1646.95,57.84,104.39,ok,9
242,2.009167,1,0.6674,3230.47,1719.59,3205.45,1646.72,57.42,104.17,ok,8
243,2.017500,1,0.7018,3230.13,1719.50,3203.35,1646.47,57.48,104.27,ok,9
244,2.025833,1,0.7455,3229.79,1719.52,3201.42,1646.12,57.21,104.67,ok,10
245,2.034167,1,0.8325,3230.04,1719.55,3200.36,1645.63,57.97,105.22,ok,9
246,2.042500,1,0.6285,3230.36,1719.57,3199.92,1645.08,57.07,105.69,ok,11
247,2.050833,1,0.7314,3230.31,1719.44,3199.42,1644.66,57.39,105.79,ok,11
248,2.059167,1,0.8360,3229.70,1719.25,3198.51,1644.29,57.31,105.75,ok,10
249,2.067500,1,0.8458,3229.59,1719.08,3198.48,1643.76,57.59,105.87,ok,8
250,2.075833,1,0.7585,3229.97,1719.25,3199.18,1643.36,58.03,106.13,ok,9
251,2.084167,1,0.7973,3229.76,1719.25,3199.27,1642.91,57.91,106.29,ok,9
252,2.092500,1,0.8017,3229.80,1719.11,3199.52,1642.39,57.99,106.37,ok,9
253,2.100833,1,0.8058,3229.87,1719.15,3199.62,1641.99,58.00,106.61,ok,9
254,2.109167,1,0.7332,3229.57,1719.05,3198.98,1641.30,57.20,107.10,ok,11
255,2.117500,1,0.6556,3229.46,1718.99,3198.44,1640.71,57.03,107.57,ok,10
256,2.125833,1,0.7809,3229.16,1718.76,3197.70,1639.90,57.56,108.06,ok,9
257,2.134167,1,0.7485,3229.19,1718.79,3197.28,1639.33,57.48,108.53,ok,10
258,2.142500,1,0.7792,3228.91,1718.34,3196.73,1638.36,57.55,108.87,ok,7
259,2.150833,1,0.8536,3228.68,1718.67,3196.21,1638.04,57.42,109.24,ok,7
260,2.159167,1,0.8060,3228.85,1718.42,3195.83,1636.89,57.74,109.87,ok,9
261,2.167500,1,0.8717,3228.78,1718.90,3194.84,1636.43,57.23,110.53,ok,7
262,2.175833,1,0.9035,3228.63,1718.51,3193.60,1635.10,57.41,111.27,ok,7
263,2.184167,1,0.8976,3228.06,1718.12,3191.74,1633.66,57.87,112.21,ok,9
264,2.192500,1,0.8298,3227.70,1717.76,3189.96,1632.09,56.95,113.39,ok,9
265,2.200833,1,0.8646,3227.40,1718.00,3188.25,1631.08,57.39,114.68,ok,9
266,2.209167,1,0.7859,3226.81,1718.25,3186.13,1630.07,57.08,116.12,ok,9
267,2.217500,1,0.7116,3227.35,1718.24,3185.12,1628.79,57.09,117.68,ok,7
268,2.225833,1,0.8108,3226.99,1717.99,3183.04,1627.08,57.43,119.47,ok,10
269,2.234167,1,0.7518,3226.46,1717.47,3180.60,1625.37,57.80,121.22,ok,8
270,2.242500,1,0.7311,3226.15,1717.24,3178.04,1624.32,57.27,122.73,ok,8
271,2.250833,1,0.7609,3226.09,1716.64,3175.62,1622.98,57.87,124.15,ok,9
272,2.259167,1,0.5826,3225.30,1717.20,3172.36,1622.65,57.05,125.72,ok,9
273,2.267500,1,0.8133,3224.60,1717.19,3169.33,1621.89,57.79,127.19,ok,9
274,2.275833,1,0.8582,3224.99,1717.26,3167.77,1621.35,57.38,128.43,ok,8
275,2.284167,1,0.8264,3224.62,1716.97,3165.90,1620.81,57.25,129.10,ok,7
276,2.292500,1,0.8109,3224.65,1717.03,3164.98,1620.71,57.27,129.52,ok,8
277,2.300833,1,0.8447,3224.55,1716.96,3164.09,1620.72,57.56,129.68,ok,9
278,2.309167,1,0.8245,3224.55,1716.64,3163.62,1620.36,57.42,129.81,ok,8
279,2.317500,1,0.8467,3224.60,1716.61,3163.24,1620.18,57.24,130.03,ok,9
280,2.325833,1,0.8772,3224.32,1716.72,3162.66,1620.13,57.18,130.21,ok,8
281,2.334167,1,0.8942,3224.18,1716.84,3162.34,1620.02,57.42,130.37,ok,7
282,2.342500,1,0.8865,3224.15,1716.97,3162.11,1619.99,57.43,130.47,ok,7
283,2.350833,1,0.9005,3224.11,1717.03,3161.58,1620.29,57.21,130.45,ok,8
284,2.359167,1,0.8860,3223.74,1716.86,3160.14,1619.99,56.71,130.96,ok,8
285,2.367500,1,0.8867,3223.29,1716.71,3158.52,1619.62,57.08,131.60,ok,9
286,2.375833,1,0.8646,3223.28,1716.27,3156.99,1619.33,56.72,132.05,ok,8
287,2.384167,1,0.8306,3222.92,1715.88,3154.86,1619.10,57.10,132.60,ok,8
288,2.392500,1,0.8892,3222.59,1716.12,3152.53,1619.30,57.01,133.41,ok,8
289,2.400833,1,0.8882,3222.08,1715.89,3149.83,1619.00,57.41,134.38,ok,9
290,2.409167,1,0.8064,3221.89,1715.77,3147.34,1618.98,57.81,135.38,ok,7
291,2.417500,1,0.7499,3221.55,1715.40,3144.83,1618.80,57.58,136.23,ok,8
292,2.425833,1,0.7709,3221.32,1715.45,3142.75,1618.97,57.32,136.91,ok,8
293,2.434167,1,0.7335,3220.94,1715.32,3140.70,1619.39,56.84,137.19,ok,7
294,2.442500,1,0.8605,3220.93,1715.15,3139.11,1619.94,57.33,137.33,ok,8
