frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
42,0.341667,0,,,,,,,18.21,rejected-size,9
43,0.350000,0,,,,,,,18.45,rejected-size,7
44,0.358333,0,,,,,,,18.14,rejected-size,10
45,0.366667,1,0.4983,3256.60,1654.44,3257.81,1680.02,58.23,17.69,ok,9
46,0.375000,1,0.5355,3256.80,1654.74,3258.50,1679.96,57.58,17.34,ok,9
47,0.383333,1,0.6586,3256.67,1654.61,3258.77,1679.60,57.23,17.15,ok,8
48,0.391667,1,0.7198,3256.84,1654.53,3259.23,1678.98,57.29,16.68,ok,9
49,0.400000,1,0.6462,3256.65,1654.36,3259.03,1677.54,57.28,15.55,ok,9
50,0.408333,1,0.4413,3256.69,1655.30,3258.55,1677.02,57.64,14.00,ok,11
51,0.416667,1,0.3459,3256.40,1655.21,3257.53,1675.26,57.05,12.22,ok,11
52,0.425000,1,0.2658,3256.28,1654.69,3256.70,1673.13,57.39,10.50,ok,10
53,0.433333,1,0.5209,3256.38,1655.25,3256.23,1672.41,57.30,9.14,ok,9
54,0.441667,1,0.6103,3256.11,1654.77,3255.56,1671.34,57.16,8.38,ok,7
55,0.450000,1,0.5825,3255.87,1655.13,3254.93,1671.36,57.00,7.91,ok,9
56,0.458333,1,0.6630,3255.81,1655.05,3254.46,1670.94,56.26,7.39,ok,9
57,0.466667,1,0.6747,3255.70,1655.04,3253.80,1670.71,56.33,6.93,ok,9
58,0.475000,1,0.5520,3255.97,1655.07,3253.55,1670.86,56.07,6.80,ok,10
59,0.483333,1,0.3994,3255.90,1655.17,3253.27,1671.53,55.98,7.27,ok,11
60,0.491667,1,0.4002,3255.91,1655.48,3253.83,1672.81,56.40,8.27,ok,11
61,0.500417,0,,,,,,,9.75,rejected-jump,7
62,0.508750,1,0.2995,3256.68,1655.27,3256.67,1675.52,57.13,11.58,ok,11
63,0.517083,1,0.4050,3257.11,1655.33,3258.00,1676.84,57.81,13.05,ok,8
64,0.525417,1,0.3975,3256.64,1655.05,3258.22,1677.20,57.22,14.00,ok,10
65,0.533750,1,0.4068,3257.12,1654.90,3259.39,1677.11,57.32,14.52,ok,8
66,0.542083,1,0.5055,3257.11,1654.94,3260.19,1676.73,56.78,14.73,ok,10
67,0.550417,1,0.7349,3257.15,1655.11,3261.17,1676.36,56.85,14.92,ok,10
68,0.558750,1,0.6613,3257.40,1655.38,3262.30,1675.65,57.19,14.74,ok,10
69,0.567083,1,0.4469,3258.21,1655.35,3264.14,1674.18,57.27,14.36,ok,8
70,0.575417,1,0.6523,3257.70,1655.52,3264.86,1672.84,58.02,14.22,ok,10
71,0.583750,1,0.5994,3257.97,1655.91,3266.30,1671.83,57.73,14.40,ok,10
72,0.592083,1,0.4852,3258.15,1656.08,3267.65,1670.59,56.25,14.79,ok,7
73,0.600417,1,0.3727,3259.46,1656.07,3270.10,1669.13,55.95,15.37,ok,9
74,0.608750,1,0.6677,3259.29,1656.15,3271.34,1667.71,56.98,16.32,ok,10
75,0.617083,1,0.5406,3259.97,1656.26,3273.28,1666.71,57.79,17.29,ok,11
76,0.625417,1,0.3491,3259.21,1655.92,3273.56,1665.48,57.69,18.15,ok,8
77,0.633750,1,0.3505,3259.36,1655.08,3274.53,1663.82,57.99,18.80,ok,8
78,0.642083,1,0.2737,3259.62,1655.14,3275.37,1663.21,58.30,19.17,ok,11
79,0.650417,1,0.4391,3259.84,1655.44,3276.04,1662.90,58.06,19.42,ok,9
80,0.658750,1,0.3685,3260.01,1655.84,3276.74,1662.77,57.79,19.80,ok,11
81,0.667083,1,0.4747,3259.96,1655.36,3277.30,1661.87,57.33,20.33,ok,9
82,0.675417,1,0.5846,3259.95,1655.64,3278.16,1661.60,57.51,21.15,ok,10
83,0.683750,1,0.5314,3260.35,1656.01,3279.55,1661.28,57.28,22.08,ok,9
84,0.692083,1,0.6460,3260.68,1656.35,3280.76,1660.93,57.77,22.94,ok,9
85,0.700417,1,0.7481,3260.56,1657.00,3281.46,1661.04,57.60,23.78,ok,11
86,0.708750,1,0.7059,3261.01,1657.23,3282.71,1660.79,57.77,24.55,ok,10
87,0.717083,1,0.6883,3260.79,1657.14,3283.16,1660.73,57.41,25.23,ok,11
88,0.725417,1,0.4296,3261.46,1656.94,3284.77,1661.02,57.71,26.21,ok,9
89,0.733750,1,0.4646,3261.53,1656.79,3286.06,1661.13,57.04,27.48,ok,12
90,0.742083,1,0.4661,3262.57,1656.74,3288.36,1661.16,57.86,28.81,ok,10
91,0.750417,1,0.6287,3262.70,1657.35,3289.59,1661.42,58.22,30.00,ok,10
92,0.758750,1,0.7459,3262.81,1657.56,3290.81,1660.87,57.62,31.19,ok,10
93,0.767083,1,0.7606,3263.08,1657.28,3292.31,1660.01,57.33,32.53,ok,8
94,0.775417,1,0.7089,3262.90,1656.78,3293.41,1659.10,56.88,34.04,ok,9
95,0.783750,1,0.7571,3263.36,1656.91,3295.02,1658.92,57.28,35.36,ok,11
96,0.792083,1,0.7419,3264.47,1657.67,3296.83,1659.53,57.66,36.31,ok,10
97,0.800417,1,0.8218,3264.00,1657.64,3296.80,1659.37,57.40,37.03,ok,8
98,0.808750,1,0.8057,3263.98,1657.72,3297.02,1659.30,58.00,37.53,ok,11
99,0.817083,1,0.7877,3264.01,1657.83,3297.14,1659.25,58.00,37.85,ok,11
100,0.825417,1,0.7744,3264.38,1657.82,3297.50,1659.01,58.24,38.08,ok,12
101,0.833750,1,0.7794,3264.40,1657.75,3297.40,1658.64,58.49,38.12,ok,11
102,0.842083,1,0.7134,3264.28,1657.35,3296.83,1657.56,58.61,37.95,ok,11
103,0.850417,1,0.6985,3264.43,1656.96,3296.26,1656.30,58.25,37.57,ok,8
104,0.858750,1,0.5806,3264.16,1657.08,3294.96,1655.66,58.60,36.94,ok,8
105,0.867083,1,0.5009,3263.32,1656.58,3293.12,1654.76,56.70,36.21,ok,9
106,0.875417,1,0.4650,3263.33,1656.91,3292.32,1654.93,56.89,35.65,ok,9
107,0.883750,1,0.6113,3263.25,1656.42,3291.54,1654.48,57.11,35.09,ok,10
108,0.892083,1,0.2999,3262.58,1656.70,3290.26,1654.93,57.15,34.49,ok,7
109,0.900417,1,0.2698,3262.45,1656.64,3289.31,1655.25,56.75,33.61,ok,7
110,0.908750,1,0.3850,3262.75,1656.86,3288.95,1655.82,57.39,32.79,ok,10
111,0.917083,1,0.5580,3263.08,1656.40,3288.70,1655.55,57.40,32.20,ok,8
112,0.925417,1,0.4957,3263.01,1656.48,3288.29,1655.48,57.55,31.88,ok,8
113,0.933750,1,0.4158,3263.18,1656.39,3288.35,1655.14,57.37,31.89,ok,8
114,0.942083,1,0.2592,3263.21,1656.60,3288.39,1655.01,57.20,32.14,ok,8
115,0.950417,0,,,,,,,32.62,rejected-jump,9
116,0.958750,0,,,,,,,33.29,rejected-size,8
117,0.967083,1,0.3888,3263.16,1656.57,3289.05,1652.51,57.82,34.07,ok,9
118,0.975417,1,0.2678,3263.02,1656.63,3289.08,1651.36,57.24,34.79,ok,8
119,0.983750,0,,,,,,,35.25,rejected-jump,7
120,0.992083,0,,,,,,,35.55,rejected-size,7
121,1.000417,0,,,,,,,35.45,rejected-size,8
122,1.008750,1,0.3397,3262.56,1655.30,3287.27,1646.19,56.62,34.93,ok,8
123,1.017083,0,,,,,,,34.06,rejected-jump,6
124,1.025417,0,,,,,,,33.27,rejected-size,8
125,1.033750,1,0.5956,3261.41,1656.57,3282.01,1645.35,57.38,32.47,ok,8
126,1.042083,1,0.4708,3261.57,1656.08,3280.31,1644.19,57.02,31.62,ok,9
127,1.050417,1,0.5278,3260.55,1655.23,3277.55,1642.71,56.86,30.94,ok,11
128,1.058750,1,0.3559,3260.77,1655.43,3276.22,1642.47,56.76,30.45,ok,10
129,1.067083,0,,,,,,,30.02,rejected-jump,8
130,1.075417,0,,,,,,,29.65,rejected-size,8
131,1.083750,0,,,,,,,29.36,rejected-size,7
132,1.092083,0,,,,,,,29.38,rejected-size,7
133,1.100417,1,0.3071,3259.05,1655.14,3270.15,1640.47,56.93,29.53,ok,7
134,1.108750,1,0.3532,3259.14,1632.98,3269.31,1617.17,78.77,29.73,ok,8
135,1.117083,1,0.3511,3258.90,1655.39,3267.53,1638.25,56.52,29.91,ok,9
136,1.125417,1,0.7474,3257.95,1655.19,3264.85,1636.68,57.07,30.16,ok,12
137,1.133750,1,0.7546,3257.85,1654.74,3262.80,1634.80,56.07,30.51,ok,10
138,1.142083,1,0.5337,3257.52,1653.99,3260.35,1633.28,56.37,30.47,ok,10
139,1.150417,1,0.4179,3257.02,1653.97,3257.84,1632.82,57.67,30.37,ok,9
140,1.158750,0,,,,,,,30.38,rejected-jump,7
141,1.167083,1,0.6497,3256.20,1654.27,3254.04,1632.45,56.82,30.57,ok,7
142,1.175417,1,0.5073,3256.55,1654.00,3253.27,1631.52,56.99,31.11,ok,9
143,1.183750,1,0.6281,3255.91,1653.93,3251.48,1630.68,57.26,31.85,ok,10
144,1.192083,1,0.4154,3255.32,1653.80,3249.77,1629.62,57.49,32.73,ok,8
145,1.200417,1,0.6914,3255.84,1654.25,3249.20,1629.21,57.23,33.61,ok,10
146,1.208750,1,0.6045,3255.62,1654.27,3248.09,1628.83,56.92,34.09,ok,11
147,1.217083,1,0.7195,3255.28,1654.37,3247.05,1628.86,56.42,34.22,ok,12
148,1.225417,1,0.7138,3254.82,1654.12,3246.00,1628.71,56.52,34.28,ok,11
149,1.233750,1,0.6120,3254.52,1654.00,3245.18,1628.77,56.79,34.20,ok,9
150,1.242083,1,0.5490,3254.55,1653.91,3244.99,1628.73,56.82,34.22,ok,10
151,1.250417,1,0.4920,3254.52,1653.89,3244.95,1628.82,56.78,34.16,ok,9
152,1.258750,1,0.4927,3254.85,1653.67,3245.50,1628.96,56.63,33.80,ok,9
153,1.267083,1,0.6212,3254.81,1653.22,3246.04,1628.88,56.59,33.32,ok,10
154,1.275417,1,0.7206,3255.28,1653.22,3247.30,1629.13,56.99,33.03,ok,13
155,1.283750,1,0.5594,3255.24,1653.25,3248.06,1629.50,57.00,32.69,ok,8
156,1.292083,1,0.5266,3255.83,1653.58,3249.57,1630.29,57.59,32.46,ok,8
157,1.300417,1,0.7664,3255.52,1652.89,3250.34,1630.15,57.06,32.29,ok,12
158,1.308750,1,0.6495,3256.06,1653.27,3252.07,1631.15,57.21,32.21,ok,10
159,1.317083,1,0.6960,3256.39,1653.56,3253.71,1631.75,56.91,32.55,ok,8
160,1.325417,1,0.6259,3257.08,1653.27,3255.50,1631.60,56.89,33.03,ok,10
161,1.333750,1,0.4819,3257.83,1653.45,3257.06,1631.76,57.65,33.60,ok,13
162,1.342083,1,0.5893,3257.65,1652.95,3257.32,1631.08,57.56,34.10,ok,12
163,1.350417,1,0.6469,3257.15,1653.06,3256.96,1630.68,56.97,34.76,ok,10
164,1.358750,1,0.4790,3257.21,1653.08,3256.65,1629.90,56.67,35.44,ok,9
165,1.367083,0,,,,,,,35.93,rejected-jump,8
166,1.375417,1,0.4366,3257.07,1653.46,3255.42,1629.00,56.55,36.32,ok,9
167,1.383750,1,0.7118,3256.68,1653.83,3254.53,1628.78,56.84,36.68,ok,7
168,1.392083,1,0.7274,3256.52,1653.76,3253.87,1628.17,56.47,36.97,ok,7
169,1.400417,1,0.6078,3256.47,1653.71,3253.31,1627.55,56.14,37.26,ok,7
170,1.408750,1,0.5045,3256.40,1653.93,3252.90,1627.18,56.15,37.63,ok,7
171,1.417083,1,0.3344,3256.27,1653.38,3252.30,1625.70,56.64,38.33,ok,8
172,1.425417,1,0.4966,3256.16,1653.55,3251.54,1624.86,56.78,39.23,ok,10
173,1.433750,1,0.5187,3256.13,1653.21,3250.64,1623.50,56.79,40.17,ok,8
174,1.442083,1,0.2972,3255.88,1653.51,3249.33,1622.74,56.52,41.21,ok,10
175,1.450417,1,0.3294,3255.96,1653.67,3248.04,1622.07,56.65,42.07,ok,8
176,1.458750,1,0.2991,3255.21,1653.73,3245.98,1621.77,56.55,42.48,ok,9
177,1.467083,0,,,,,,,42.76,rejected-jump,8
178,1.475417,0,,,,,,,43.04,rejected-size,8
179,1.484167,0,,,,,,,43.12,rejected-size,9
180,1.492500,0,,,,,,,43.02,rejected-size,8
181,1.500833,1,0.2607,3254.43,1653.04,3239.60,1621.28,56.70,43.06,ok,8
182,1.509167,1,0.5177,3254.32,1653.02,3238.75,1621.13,56.08,43.15,ok,10
183,1.517500,1,0.5906,3254.10,1652.74,3237.86,1620.49,56.21,43.46,ok,9
184,1.525833,1,0.5909,3254.02,1652.58,3237.30,1619.94,57.30,43.85,ok,8
185,1.534167,1,0.6035,3253.64,1653.14,3236.42,1620.59,57.02,43.77,ok,8
186,1.542500,1,0.5100,3253.77,1653.36,3236.30,1621.20,56.41,43.41,ok,7
187,1.550833,1,0.2790,3256.76,1654.57,3239.33,1622.92,51.49,42.88,ok,9
188,1.559167,1,0.3664,3253.83,1650.25,3236.80,1619.07,58.25,42.36,ok,8
189,1.567500,1,0.4692,3254.01,1653.37,3237.35,1622.57,56.07,41.91,ok,7
190,1.575833,1,0.5740,3253.78,1653.23,3237.68,1622.95,56.34,41.31,ok,9
191,1.584167,1,0.7389,3253.63,1652.74,3238.11,1622.88,56.15,40.82,ok,9
192,1.592500,1,0.6758,3254.01,1652.55,3238.90,1623.21,56.38,40.32,ok,10
193,1.600833,1,0.6294,3254.10,1652.76,3239.17,1623.85,56.55,39.93,ok,9
194,1.609167,1,0.5652,3254.06,1652.66,3239.10,1624.10,56.49,39.70,ok,9
195,1.617500,1,0.3000,3253.94,1652.85,3238.77,1624.94,56.23,39.34,ok,8
196,1.625833,1,0.4741,3254.09,1653.11,3238.91,1626.07,55.68,38.66,ok,9
197,1.634167,1,0.6005,3254.27,1653.35,3239.32,1626.98,56.38,38.03,ok,9
198,1.642500,1,0.6589,3254.26,1653.28,3239.59,1627.32,56.38,37.62,ok,7
199,1.650833,1,0.6210,3254.21,1653.16,3239.73,1627.55,55.51,37.32,ok,8
200,1.659167,1,0.5585,3254.29,1653.15,3239.96,1627.82,55.63,37.05,ok,11
201,1.667500,1,0.6422,3254.19,1653.06,3240.00,1627.74,55.43,37.10,ok,12
202,1.675833,1,0.6205,3254.25,1653.28,3240.27,1627.80,55.65,37.29,ok,12
203,1.684167,1,0.5381,3254.24,1653.24,3240.42,1627.73,55.54,37.43,ok,10
204,1.692500,1,0.4266,3254.13,1653.38,3240.55,1627.75,55.59,37.67,ok,9
205,1.700833,1,0.3943,3254.22,1653.35,3240.71,1627.66,55.72,37.90,ok,9
206,1.709167,1,0.4493,3254.24,1653.40,3240.86,1628.04,55.84,37.77,ok,10
207,1.717500,1,0.3836,3254.48,1653.43,3241.21,1628.83,57.09,37.13,ok,11
208,1.725833,1,0.5446,3254.68,1653.22,3241.78,1629.76,57.57,36.05,ok,10
209,1.734167,1,0.4587,3254.23,1652.36,3241.78,1630.46,57.62,34.59,ok,11
210,1.742500,1,0.3555,3254.33,1652.68,3242.49,1632.29,57.55,33.14,ok,8
211,1.750833,0,,,,,,,31.85,rejected-jump,9
212,1.759167,1,0.3595,3254.46,1652.83,3243.35,1634.68,56.75,30.93,ok,10
213,1.767500,1,0.3859,3254.46,1653.65,3243.89,1636.35,56.93,30.11,ok,11
214,1.775833,1,0.3744,3254.70,1653.48,3244.91,1637.03,56.36,29.29,ok,11
215,1.784167,1,0.5320,3254.69,1653.31,3245.83,1637.86,56.27,28.45,ok,11
216,1.792500,1,0.6154,3255.60,1653.00,3247.77,1638.38,56.28,27.88,ok,10
217,1.800833,1,0.4576,3255.44,1653.35,3248.63,1639.47,56.73,27.49,ok,9
218,1.809167,1,0.4109,3255.54,1653.31,3249.82,1639.97,57.17,27.33,ok,10
219,1.817500,0,,,,,,,27.07,rejected-jump,8
220,1.825833,1,0.2621,3256.46,1653.51,3253.23,1641.62,56.28,26.62,ok,8
221,1.834167,1,0.3371,3256.34,1653.08,3254.45,1642.43,56.21,25.91,ok,9
222,1.842500,0,,,,,,,25.22,rejected-jump,7
223,1.850833,1,0.3640,3256.97,1653.83,3257.98,1645.29,57.28,24.99,ok,11
224,1.859167,1,0.4372,3257.66,1653.16,3260.12,1645.40,56.14,25.02,ok,11
225,1.867500,1,0.7160,3257.57,1653.23,3261.56,1645.98,56.22,25.37,ok,10
226,1.875833,1,0.7766,3258.42,1653.41,3263.99,1646.41,55.89,26.06,ok,12
227,1.884167,1,0.4827,3258.21,1653.40,3265.17,1646.73,56.43,26.61,ok,11
228,1.892500,1,0.7008,3258.36,1653.75,3266.55,1647.29,56.90,27.18,ok,12
229,1.900833,1,0.4443,3259.30,1653.77,3268.68,1647.49,57.52,27.75,ok,9
230,1.909167,1,0.4855,3259.46,1653.87,3269.92,1648.07,57.43,28.10,ok,10
231,1.917500,1,0.2872,3259.95,1653.86,3271.18,1648.63,57.29,28.23,ok,8
232,1.925833,0,,,,,,,28.41,rejected-jump,6
233,1.934167,1,0.3060,3260.92,1654.57,3273.69,1650.14,58.35,28.75,ok,9
234,1.942500,1,0.2695,3260.40,1654.38,3273.88,1650.48,57.98,29.08,ok,10
235,1.950833,0,,,,,,,29.32,rejected-jump,8
236,1.959167,1,0.2761,3260.51,1655.00,3274.93,1652.13,58.01,29.54,ok,9
237,1.967500,0,,,,,,,29.65,rejected-jump,8
238,1.975833,1,0.4406,3260.48,1654.40,3274.48,1651.03,58.35,29.68,ok,10
239,1.984167,0,,,,,,,29.42,rejected-jump,8
240,1.992500,0,,,,,,,29.01,rejected-size,11
241,2.000833,1,0.3349,3261.36,1654.66,3273.55,1650.31,58.67,28.64,ok,10
242,2.009167,1,0.3310,3261.02,1654.28,3272.62,1649.67,57.94,28.25,ok,12
243,2.017500,1,0.3004,3260.11,1653.76,3270.99,1648.54,57.12,27.95,ok,10
244,2.025833,1,0.4693,3259.67,1654.02,3270.00,1648.23,57.26,27.89,ok,10
245,2.034167,1,0.4839,3259.61,1653.96,3269.44,1647.80,57.22,27.83,ok,10
246,2.042500,1,0.4356,3259.47,1654.01,3269.11,1647.49,57.34,28.04,ok,10
247,2.050833,1,0.4093,3259.55,1654.06,3269.13,1647.40,57.36,28.27,ok,11
248,2.059167,1,0.4432,3259.50,1654.29,3269.24,1647.39,57.40,28.63,ok,10
249,2.067500,1,0.4501,3259.31,1653.99,3269.40,1646.54,57.50,29.25,ok,11
250,2.075833,1,0.4921,3259.06,1654.19,3269.49,1646.30,56.78,29.83,ok,8
251,2.084167,1,0.4402,3259.28,1654.45,3270.11,1646.06,56.91,30.48,ok,8
252,2.092500,1,0.2888,3259.89,1654.30,3271.03,1645.39,57.07,31.18,ok,9
253,2.100833,1,0.3103,3260.03,1654.59,3271.40,1644.89,56.83,32.03,ok,9
254,2.109167,0,,,,,,,33.09,rejected-jump,10
255,2.117500,0,,,,,,,34.19,rejected-size,9
256,2.125833,0,,,,,,,35.31,rejected-size,6
257,2.134167,0,,,,,,,36.29,rejected-size,7
258,2.142500,1,0.2968,3260.26,1654.68,3273.26,1639.66,56.48,37.37,ok,9
259,2.150833,1,0.3902,3260.56,1654.62,3274.30,1638.96,56.67,38.25,ok,13
260,2.159167,1,0.5945,3260.92,1654.87,3275.41,1638.70,56.35,39.13,ok,12
261,2.167500,1,0.4742,3260.87,1655.44,3275.94,1638.46,56.25,40.08,ok,10
262,2.175833,1,0.2836,3261.57,1655.27,3277.17,1637.67,56.50,40.90,ok,8
263,2.184167,1,0.3869,3261.70,1655.59,3277.78,1637.65,56.63,41.52,ok,11
264,2.192500,1,0.5816,3261.82,1655.46,3278.46,1636.82,57.27,42.34,ok,8
265,2.200833,1,0.6418,3261.95,1655.51,3279.04,1636.18,57.70,43.02,ok,9
266,2.209167,1,0.6600,3261.61,1654.92,3278.71,1634.93,57.51,43.35,ok,9
267,2.217500,1,0.5353,3261.67,1654.88,3278.61,1634.40,57.55,43.41,ok,6
268,2.225833,1,0.4630,3261.26,1654.89,3277.98,1634.32,57.48,43.23,ok,8
269,2.234167,1,0.4536,3261.31,1654.76,3277.75,1634.37,57.18,42.79,ok,8
270,2.242500,1,0.4288,3261.29,1654.66,3277.45,1634.13,57.28,42.49,ok,11
271,2.250833,1,0.3578,3261.69,1654.15,3277.43,1633.18,57.66,42.35,ok,9
272,2.259167,1,0.3819,3261.37,1653.39,3276.58,1632.16,58.59,42.13,ok,10
273,2.267500,1,0.2977,3261.45,1653.51,3275.96,1632.02,58.61,41.89,ok,11
274,2.275833,1,0.2771,3260.80,1632.40,3274.80,1610.57,80.43,41.76,ok,8
275,2.284167,1,0.3828,3261.35,1654.12,3274.54,1631.55,59.03,41.95,ok,10
276,2.292500,1,0.6154,3260.89,1654.27,3273.39,1630.97,57.50,42.18,ok,13
277,2.300833,1,0.3772,3261.18,1654.11,3273.04,1630.31,57.33,42.28,ok,8
278,2.309167,1,0.5558,3260.90,1654.50,3272.09,1630.27,56.65,42.28,ok,7
279,2.317500,1,0.6888,3260.45,1654.44,3271.01,1629.94,57.28,42.17,ok,7
280,2.325833,1,0.7080,3260.11,1654.46,3270.01,1629.85,56.94,41.84,ok,8
281,2.334167,1,0.7589,3259.96,1654.49,3269.16,1630.10,56.75,41.19,ok,11
282,2.342500,1,0.5878,3259.89,1654.37,3268.65,1630.29,57.59,40.51,ok,9
283,2.350833,1,0.6439,3260.09,1654.21,3268.42,1630.47,57.78,39.81,ok,9
284,2.359167,1,0.8237,3259.26,1654.28,3267.14,1630.80,56.87,39.26,ok,11
285,2.367500,1,0.8331,3259.16,1654.46,3266.34,1631.13,57.21,38.67,ok,10
286,2.375833,1,0.7860,3259.00,1654.21,3265.53,1630.94,56.64,38.08,ok,10
287,2.384167,1,0.6754,3259.28,1654.26,3265.16,1631.20,57.16,37.31,ok,8
288,2.392500,1,0.7070,3259.41,1653.92,3264.89,1631.33,57.28,36.39,ok,9
289,2.400833,1,0.7625,3259.40,1653.83,3264.71,1631.79,57.66,35.45,ok,13
290,2.409167,1,0.5886,3259.39,1654.02,3264.29,1632.57,57.67,34.51,ok,13
291,2.417500,1,0.6514,3259.47,1654.44,3263.81,1633.52,57.87,33.57,ok,11
292,2.425833,1,0.5978,3258.75,1654.41,3262.59,1633.83,56.78,32.84,ok,13
293,2.434167,1,0.3950,3258.74,1654.41,3262.00,1633.87,56.54,32.33,ok,12
294,2.442500,1,0.4053,3258.53,1653.95,3260.99,1633.37,57.42,31.88,ok,10
295,2.450833,1,0.4494,3258.27,1653.71,3259.82,1632.95,57.19,31.58,ok,12
296,2.459167,1,0.4888,3257.79,1653.47,3258.44,1632.63,57.84,31.20,ok,15
297,2.467917,1,0.4019,3257.91,1653.60,3257.60,1632.61,58.50,30.85,ok,10
298,2.476250,1,0.3910,3257.94,1653.89,3256.82,1632.60,58.05,30.64,ok,8
299,2.484583,1,0.4785,3257.75,1654.10,3255.93,1632.61,57.53,30.44,ok,9
300,2.492917,1,0.6251,3257.65,1653.84,3255.54,1632.44,57.36,30.19,ok,11
301,2.501250,1,0.6203,3257.65,1653.83,3255.55,1632.42,57.33,30.12,ok,9
302,2.509583,1,0.3898,3257.81,1654.02,3256.04,1632.47,57.37,30.30,ok,8
303,2.517917,1,0.4606,3258.05,1653.69,3256.51,1631.77,58.01,30.67,ok,9
304,2.526250,1,0.7541,3258.13,1653.90,3256.62,1631.43,57.39,31.21,ok,8
305,2.534583,1,0.7149,3258.06,1654.14,3256.50,1631.14,57.07,31.70,ok,9
306,2.542917,1,0.4811,3257.93,1653.63,3256.41,1630.25,56.64,32.07,ok,8
307,2.551250,1,0.4879,3257.97,1653.66,3256.36,1629.96,56.59,32.33,ok,8
308,2.559583,1,0.4691,3257.94,1653.88,3255.98,1629.70,56.84,32.73,ok,8
309,2.567917,1,0.7000,3257.32,1654.15,3254.75,1629.39,56.69,33.12,ok,9
