frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
45,0.183333,0,,,,,,,15.32,rejected-distance,4
46,0.187500,0,,,,,,,15.76,rejected-distance,4
47,0.191667,0,,,,,,,16.09,rejected-distance,4
48,0.195833,0,,,,,,,16.41,rejected-distance,2
49,0.200000,0,,,,,,,16.66,rejected-distance,2
50,0.204167,0,,,,,,,16.89,rejected-distance,2
51,0.208333,0,,,,,,,17.09,rejected-distance,2
52,0.212500,0,,,,,,,17.32,rejected-distance,2
53,0.216667,0,,,,,,,17.58,rejected-distance,2
54,0.220833,0,,,,,,,17.82,rejected-distance,2
55,0.225000,0,,,,,,,17.98,rejected-distance,3
56,0.229167,0,,,,,,,18.13,rejected-distance,3
57,0.233333,0,,,,,,,18.30,rejected-distance,3
58,0.237500,0,,,,,,,18.48,rejected-distance,3
59,0.241667,0,,,,,,,18.75,rejected-distance,3
60,0.245833,0,,,,,,,19.02,rejected-distance,3
61,0.250000,0,,,,,,,19.35,rejected-distance,2
62,0.254167,0,,,,,,,19.75,rejected-distance,2
63,0.258333,0,,,,,,,20.23,rejected-distance,4
64,0.262500,0,,,,,,,20.75,rejected-distance,3
65,0.266667,0,,,,,,,21.38,rejected-distance,4
66,0.270833,0,,,,,,,21.95,rejected-distance,3
67,0.275000,0,,,,,,,22.35,rejected-distance,4
68,0.279167,0,,,,,,,22.67,rejected-distance,4
69,0.283333,0,,,,,,,22.86,rejected-distance,2
70,0.287500,0,,,,,,,23.05,rejected-distance,3
71,0.291667,0,,,,,,,23.26,rejected-distance,3
72,0.295833,0,,,,,,,23.54,rejected-distance,3
73,0.300000,0,,,,,,,23.88,rejected-distance,3
74,0.304167,0,,,,,,,24.20,rejected-distance,3
75,0.308333,0,,,,,,,24.45,rejected-distance,2
76,0.312500,0,,,,,,,24.62,rejected-distance,2
77,0.316667,0,,,,,,,24.78,rejected-distance,2
78,0.320833,0,,,,,,,24.93,rejected-distance,2
79,0.325000,0,,,,,,,25.08,rejected-distance,2
80,0.329167,0,,,,,,,25.24,rejected-distance,2
81,0.333333,0,,,,,,,25.36,rejected-distance,2
82,0.337500,0,,,,,,,25.41,rejected-distance,2
83,0.341667,0,,,,,,,25.48,rejected-distance,2
84,0.345833,0,,,,,,,25.53,rejected-distance,2
85,0.350000,0,,,,,,,25.62,rejected-distance,2
86,0.354167,0,,,,,,,25.75,rejected-distance,2
87,0.358333,0,,,,,,,25.89,rejected-distance,2
88,0.362500,0,,,,,,,26.01,rejected-distance,2
89,0.366667,0,,,,,,,26.12,rejected-distance,2
90,0.370833,0,,,,,,,26.24,rejected-distance,2
91,0.375000,0,,,,,,,26.35,rejected-distance,2
92,0.379167,0,,,,,,,26.47,rejected-distance,2
93,0.383333,0,,,,,,,26.63,rejected-distance,2
94,0.387500,0,,,,,,,26.76,rejected-distance,3
95,0.391667,0,,,,,,,26.95,rejected-distance,4
96,0.395833,0,,,,,,,27.16,rejected-distance,5
97,0.400000,0,,,,,,,27.38,rejected-distance,4
98,0.404167,0,,,,,,,27.61,rejected-distance,4
99,0.408333,0,,,,,,,27.77,rejected-distance,4
100,0.412500,0,,,,,,,27.92,rejected-distance,3
101,0.416667,0,,,,,,,28.01,rejected-distance,4
102,0.420833,0,,,,,,,28.10,rejected-distance,4
103,0.425000,0,,,,,,,28.17,rejected-distance,4
104,0.429167,0,,,,,,,28.24,rejected-distance,4
105,0.433333,0,,,,,,,28.29,rejected-distance,4
106,0.437500,0,,,,,,,28.34,rejected-distance,5
107,0.441667,0,,,,,,,28.35,rejected-distance,4
108,0.445833,0,,,,,,,28.37,rejected-distance,4
109,0.450000,0,,,,,,,28.34,rejected-distance,5
110,0.454167,0,,,,,,,28.31,rejected-distance,5
111,0.458333,0,,,,,,,28.27,rejected-distance,5
112,0.462500,0,,,,,,,28.24,rejected-distance,5
113,0.466667,0,,,,,,,28.26,rejected-distance,4
114,0.470833,0,,,,,,,28.29,rejected-distance,4
115,0.475000,0,,,,,,,28.34,rejected-distance,4
116,0.479167,0,,,,,,,28.38,rejected-distance,3
117,0.483333,0,,,,,,,28.44,rejected-distance,3
118,0.487500,0,,,,,,,28.49,rejected-distance,3
119,0.491667,0,,,,,,,28.51,rejected-distance,3
120,0.495833,0,,,,,,,28.53,rejected-distance,3
121,0.500000,0,,,,,,,28.57,rejected-distance,3
122,0.504167,0,,,,,,,28.69,rejected-distance,3
123,0.508333,0,,,,,,,28.87,rejected-distance,3
124,0.512500,0,,,,,,,29.06,rejected-distance,3
125,0.516667,0,,,,,,,29.20,rejected-distance,4
126,0.520833,0,,,,,,,29.33,rejected-distance,4
127,0.525000,0,,,,,,,29.37,rejected-distance,4
128,0.529167,0,,,,,,,29.41,rejected-distance,4
129,0.533333,0,,,,,,,29.35,rejected-distance,4
130,0.537500,0,,,,,,,29.28,rejected-distance,4
131,0.541667,0,,,,,,,29.13,rejected-distance,4
132,0.545833,0,,,,,,,28.98,rejected-distance,3
133,0.550417,0,,,,,,,28.85,rejected-distance,3
134,0.554583,0,,,,,,,28.75,rejected-distance,3
135,0.558750,0,,,,,,,28.70,rejected-distance,3
136,0.562917,0,,,,,,,28.65,rejected-distance,3
137,0.567083,0,,,,,,,28.61,rejected-distance,2
138,0.571250,0,,,,,,,28.56,rejected-distance,3
139,0.575417,0,,,,,,,28.53,rejected-distance,3
140,0.579583,0,,,,,,,28.52,rejected-distance,3
141,0.583750,0,,,,,,,28.60,rejected-distance,3
142,0.587917,0,,,,,,,28.68,rejected-distance,3
143,0.592083,0,,,,,,,28.82,rejected-distance,3
144,0.596250,0,,,,,,,28.97,rejected-distance,3
145,0.600417,0,,,,,,,29.11,rejected-distance,3
146,0.604583,0,,,,,,,29.25,rejected-distance,4
147,0.608750,0,,,,,,,29.31,rejected-distance,3
148,0.612917,0,,,,,,,29.36,rejected-distance,3
149,0.617083,0,,,,,,,29.40,rejected-distance,4
150,0.621250,0,,,,,,,29.42,rejected-distance,4
151,0.625417,0,,,,,,,29.45,rejected-distance,4
152,0.629583,0,,,,,,,29.49,rejected-distance,4
153,0.633750,0,,,,,,,29.55,rejected-distance,4
154,0.637917,0,,,,,,,29.62,rejected-distance,4
155,0.642083,0,,,,,,,29.72,rejected-distance,3
156,0.646250,0,,,,,,,29.83,rejected-distance,2
157,0.650417,0,,,,,,,29.98,rejected-distance,3
158,0.654583,0,,,,,,,30.13,rejected-distance,3
159,0.658750,0,,,,,,,30.35,rejected-distance,3
160,0.662917,0,,,,,,,30.59,rejected-distance,3
161,0.667083,0,,,,,,,30.88,rejected-distance,3
162,0.671250,0,,,,,,,31.17,rejected-distance,3
163,0.675417,0,,,,,,,31.47,rejected-distance,3
164,0.679583,0,,,,,,,31.76,rejected-distance,4
165,0.683750,0,,,,,,,32.00,rejected-distance,4
166,0.687917,0,,,,,,,32.25,rejected-distance,4
167,0.692083,0,,,,,,,32.43,rejected-distance,5
168,0.696250,0,,,,,,,32.61,rejected-distance,4
169,0.700417,0,,,,,,,32.73,rejected-distance,4
170,0.704583,0,,,,,,,32.78,rejected-distance,4
171,0.708750,0,,,,,,,32.75,rejected-distance,4
172,0.712917,0,,,,,,,32.71,rejected-distance,4
173,0.717083,0,,,,,,,32.59,rejected-distance,4
174,0.721250,0,,,,,,,32.49,rejected-distance,4
175,0.725417,0,,,,,,,32.39,rejected-distance,4
176,0.729583,0,,,,,,,32.29,rejected-distance,4
177,0.733750,0,,,,,,,32.18,rejected-distance,5
178,0.737917,0,,,,,,,32.05,rejected-distance,5
179,0.742083,0,,,,,,,31.95,rejected-distance,5
180,0.746250,0,,,,,,,31.86,rejected-distance,5
181,0.750417,0,,,,,,,31.77,rejected-distance,5
182,0.754583,0,,,,,,,31.67,rejected-distance,5
183,0.758750,0,,,,,,,31.49,rejected-distance,5
184,0.762917,0,,,,,,,31.29,rejected-distance,5
185,0.767083,0,,,,,,,31.02,rejected-distance,4
186,0.771250,0,,,,,,,30.74,rejected-distance,2
187,0.775417,0,,,,,,,30.44,rejected-distance,3
188,0.779583,0,,,,,,,30.13,rejected-distance,3
189,0.783750,0,,,,,,,29.85,rejected-distance,3
190,0.787917,0,,,,,,,29.59,rejected-distance,2
191,0.792083,0,,,,,,,29.35,rejected-distance,4
192,0.796250,0,,,,,,,29.11,rejected-distance,2
193,0.800417,0,,,,,,,28.82,rejected-distance,3
194,0.804583,0,,,,,,,28.52,rejected-distance,3
195,0.808750,0,,,,,,,28.19,rejected-distance,3
196,0.812917,0,,,,,,,27.90,rejected-distance,3
197,0.817083,0,,,,,,,27.62,rejected-distance,3
198,0.821250,0,,,,,,,27.33,rejected-distance,2
199,0.825417,0,,,,,,,27.02,rejected-distance,3
200,0.829583,0,,,,,,,26.70,rejected-distance,3
201,0.833750,0,,,,,,,26.36,rejected-distance,3
202,0.837917,0,,,,,,,26.02,rejected-distance,3
203,0.842083,0,,,,,,,25.66,rejected-distance,2
204,0.846250,0,,,,,,,25.30,rejected-distance,3
205,0.850417,0,,,,,,,24.96,rejected-distance,3
206,0.854583,0,,,,,,,24.61,rejected-distance,4
207,0.858750,0,,,,,,,24.30,rejected-distance,4
208,0.862917,0,,,,,,,23.99,rejected-distance,3
209,0.867083,0,,,,,,,23.69,rejected-distance,2
210,0.871250,0,,,,,,,23.40,rejected-distance,2
211,0.875417,0,,,,,,,23.09,rejected-distance,4
212,0.879583,0,,,,,,,22.79,rejected-distance,2
213,0.883750,0,,,,,,,22.48,rejected-distance,2
214,0.887917,0,,,,,,,22.17,rejected-distance,1
215,0.892083,0,,,,,,,21.80,rejected-distance,2
216,0.896250,0,,,,,,,21.42,rejected-distance,2
217,0.900417,0,,,,,,,21.01,rejected-distance,3
218,0.904583,0,,,,,,,20.58,rejected-distance,3
219,0.908750,0,,,,,,,20.16,rejected-distance,4
220,0.912917,0,,,,,,,19.75,rejected-distance,4
221,0.917083,0,,,,,,,19.32,rejected-distance,3
222,0.921250,0,,,,,,,18.85,rejected-distance,3
223,0.925417,0,,,,,,,18.40,rejected-distance,3
224,0.929583,0,,,,,,,17.94,rejected-distance,3
225,0.933750,0,,,,,,,17.48,rejected-distance,3
226,0.937917,0,,,,,,,17.01,rejected-distance,4
227,0.942083,0,,,,,,,16.59,rejected-distance,4
228,0.946250,0,,,,,,,16.21,rejected-distance,2
229,0.950417,0,,,,,,,15.81,rejected-distance,2
230,0.954583,0,,,,,,,15.43,rejected-distance,2
231,0.958750,0,,,,,,,15.07,rejected-distance,2
232,0.962917,0,,,,,,,14.66,rejected-distance,2
233,0.967083,0,,,,,,,14.24,rejected-distance,5
234,0.971250,0,,,,,,,13.82,rejected-distance,5
235,0.975417,0,,,,,,,13.43,rejected-distance,5
236,0.979583,0,,,,,,,13.11,rejected-distance,4
237,0.983750,0,,,,,,,12.85,rejected-distance,4
238,0.987917,0,,,,,,,12.58,rejected-distance,4
239,0.992083,0,,,,,,,12.39,rejected-distance,5
240,0.996250,0,,,,,,,12.20,rejected-distance,3
241,1.000417,0,,,,,,,12.05,rejected-distance,4
242,1.004583,0,,,,,,,11.94,rejected-distance,3
243,1.008750,0,,,,,,,11.84,rejected-distance,4
244,1.012917,0,,,,,,,11.73,rejected-distance,3
245,1.017083,0,,,,,,,11.62,rejected-distance,3
246,1.021250,0,,,,,,,11.52,rejected-distance,3
247,1.025417,0,,,,,,,11.41,rejected-distance,3
248,1.029583,0,,,,,,,11.31,rejected-distance,4
249,1.033750,0,,,,,,,11.24,rejected-distance,4
250,1.037917,0,,,,,,,11.18,rejected-distance,4
251,1.042083,0,,,,,,,11.11,rejected-distance,4
252,1.046250,0,,,,,,,11.06,rejected-distance,4
253,1.050417,0,,,,,,,11.06,rejected-distance,4
254,1.054583,0,,,,,,,11.07,rejected-distance,4
255,1.058750,0,,,,,,,11.16,rejected-distance,3
256,1.062917,0,,,,,,,11.28,rejected-distance,3
257,1.067083,0,,,,,,,11.49,rejected-distance,4
258,1.071250,0,,,,,,,11.70,rejected-distance,4
259,1.075417,0,,,,,,,11.91,rejected-distance,4
260,1.079583,0,,,,,,,12.11,rejected-distance,4
261,1.083750,0,,,,,,,12.30,rejected-distance,5
262,1.087917,0,,,,,,,12.48,rejected-distance,5
263,1.092083,0,,,,,,,12.62,rejected-distance,4
264,1.096250,0,,,,,,,12.75,rejected-distance,4
265,1.100417,0,,,,,,,12.88,rejected-distance,4
266,1.104583,0,,,,,,,13.02,rejected-distance,4
267,1.108750,0,,,,,,,13.20,rejected-distance,3
268,1.112917,0,,,,,,,13.38,rejected-distance,4
269,1.117083,0,,,,,,,13.59,rejected-distance,4
270,1.121250,0,,,,,,,13.81,rejected-distance,4
271,1.125417,0,,,,,,,14.04,rejected-distance,5
272,1.129583,0,,,,,,,14.28,rejected-distance,5
273,1.133750,0,,,,,,,14.59,rejected-distance,5
274,1.137917,0,,,,,,,14.94,rejected-distance,4
275,1.142083,0,,,,,,,15.32,rejected-distance,4
276,1.146250,0,,,,,,,15.72,rejected-distance,3
277,1.150417,0,,,,,,,16.14,rejected-distance,3
278,1.154583,0,,,,,,,16.60,rejected-distance,3
279,1.158750,0,,,,,,,17.09,rejected-distance,3
280,1.162917,0,,,,,,,17.57,rejected-distance,3
281,1.167083,0,,,,,,,18.06,rejected-distance,3
282,1.171250,0,,,,,,,18.52,rejected-distance,3
283,1.175417,0,,,,,,,18.96,rejected-distance,3
284,1.179583,0,,,,,,,19.36,rejected-distance,2
285,1.183750,0,,,,,,,19.73,rejected-distance,4
286,1.187917,0,,,,,,,20.10,rejected-distance,4
287,1.192083,0,,,,,,,20.49,rejected-distance,4
288,1.196250,0,,,,,,,20.87,rejected-distance,4
289,1.200417,0,,,,,,,21.22,rejected-distance,5
290,1.204583,0,,,,,,,21.55,rejected-distance,5
291,1.208750,0,,,,,,,21.88,rejected-distance,4
292,1.212917,0,,,,,,,22.23,rejected-distance,3
293,1.217083,0,,,,,,,22.59,rejected-distance,4
294,1.221250,0,,,,,,,22.98,rejected-distance,3
295,1.225417,0,,,,,,,23.39,rejected-distance,4
296,1.229583,0,,,,,,,23.80,rejected-distance,3
297,1.233750,0,,,,,,,24.16,rejected-distance,3
298,1.237917,0,,,,,,,24.51,rejected-distance,3
299,1.242083,0,,,,,,,24.84,rejected-distance,3
300,1.246250,0,,,,,,,25.17,rejected-distance,3
301,1.250417,0,,,,,,,25.49,rejected-distance,3
302,1.254583,0,,,,,,,25.79,rejected-distance,3
303,1.258750,0,,,,,,,26.07,rejected-distance,3
304,1.262917,0,,,,,,,26.34,rejected-distance,3
305,1.267083,0,,,,,,,26.55,rejected-distance,2
306,1.271250,0,,,,,,,26.73,rejected-distance,2
307,1.275417,0,,,,,,,26.84,rejected-distance,2
308,1.279583,0,,,,,,,26.92,rejected-distance,2
309,1.283750,0,,,,,,,27.00,rejected-distance,2
310,1.287917,0,,,,,,,27.07,rejected-distance,2
311,1.292083,0,,,,,,,27.13,rejected-distance,2
312,1.296250,0,,,,,,,27.20,rejected-distance,2
313,1.300417,0,,,,,,,27.21,rejected-distance,2
314,1.304583,0,,,,,,,27.23,rejected-distance,2
315,1.308750,0,,,,,,,27.18,rejected-distance,2
316,1.312917,0,,,,,,,27.12,rejected-distance,2
317,1.317083,0,,,,,,,26.99,rejected-distance,2
318,1.321250,0,,,,,,,26.87,rejected-distance,2
319,1.325417,0,,,,,,,26.68,rejected-distance,2
320,1.329583,0,,,,,,,26.48,rejected-distance,2
321,1.333750,0,,,,,,,26.23,rejected-distance,2
322,1.337917,0,,,,,,,25.97,rejected-distance,2
323,1.342083,0,,,,,,,25.69,rejected-distance,2
324,1.346250,0,,,,,,,25.43,rejected-distance,2
325,1.350417,0,,,,,,,25.12,rejected-distance,2
326,1.354583,0,,,,,,,24.80,rejected-distance,3
327,1.358750,0,,,,,,,24.50,rejected-distance,3
328,1.362917,0,,,,,,,24.18,rejected-distance,3
329,1.367083,0,,,,,,,23.84,rejected-distance,3
330,1.371250,0,,,,,,,23.50,rejected-distance,3
331,1.375417,0,,,,,,,23.19,rejected-distance,3
332,1.379583,0,,,,,,,22.89,rejected-distance,4
333,1.383750,0,,,,,,,22.60,rejected-distance,4
334,1.387917,0,,,,,,,22.32,rejected-distance,3
335,1.392083,0,,,,,,,22.05,rejected-distance,3
336,1.396250,0,,,,,,,21.79,rejected-distance,3
337,1.400417,0,,,,,,,21.63,rejected-distance,3
338,1.404583,0,,,,,,,21.50,rejected-distance,3
339,1.408750,0,,,,,,,21.40,rejected-distance,3
340,1.412917,0,,,,,,,21.34,rejected-distance,2
341,1.417083,0,,,,,,,21.39,rejected-distance,3
342,1.421250,0,,,,,,,21.47,rejected-distance,4
343,1.425417,0,,,,,,,21.60,rejected-distance,4
344,1.429583,0,,,,,,,21.74,rejected-distance,4
345,1.433750,0,,,,,,,21.93,rejected-distance,3
346,1.437917,0,,,,,,,22.14,rejected-distance,3
347,1.442083,0,,,,,,,22.39,rejected-distance,3
348,1.446250,0,,,,,,,22.64,rejected-distance,3
349,1.450417,0,,,,,,,22.91,rejected-distance,3
350,1.454583,0,,,,,,,23.18,rejected-distance,3
351,1.458750,0,,,,,,,23.42,rejected-distance,3
352,1.462917,0,,,,,,,23.63,rejected-distance,2
353,1.467083,0,,,,,,,23.75,rejected-distance,3
354,1.471250,0,,,,,,,23.87,rejected-distance,1
355,1.475417,0,,,,,,,23.96,rejected-distance,3
356,1.479583,0,,,,,,,24.06,rejected-distance,3
357,1.483750,0,,,,,,,24.17,rejected-distance,3
358,1.487917,0,,,,,,,24.30,rejected-distance,4
359,1.492083,0,,,,,,,24.42,rejected-distance,4
360,1.496250,0,,,,,,,24.54,rejected-distance,4
361,1.500417,0,,,,,,,24.61,rejected-distance,4
362,1.504583,0,,,,,,,24.67,rejected-distance,5
363,1.508750,0,,,,,,,24.70,rejected-distance,5
364,1.512917,0,,,,,,,24.73,rejected-distance,4
365,1.517083,0,,,,,,,24.73,rejected-distance,4
366,1.521250,0,,,,,,,24.74,rejected-distance,4
367,1.525417,0,,,,,,,24.72,rejected-distance,3
368,1.529583,0,,,,,,,24.69,rejected-distance,3
369,1.533750,0,,,,,,,24.60,rejected-distance,3
370,1.537917,0,,,,,,,24.39,rejected-distance,3
371,1.542083,0,,,,,,,24.11,rejected-distance,6
372,1.546250,0,,,,,,,23.85,rejected-distance,4
373,1.550417,0,,,,,,,23.58,rejected-distance,5
374,1.554583,0,,,,,,,23.33,rejected-distance,4
375,1.558750,0,,,,,,,23.08,rejected-distance,4
376,1.562917,0,,,,,,,22.86,rejected-distance,4
377,1.567083,0,,,,,,,22.65,rejected-distance,4
378,1.571250,0,,,,,,,22.41,rejected-distance,3
379,1.575417,0,,,,,,,22.20,rejected-distance,3
380,1.579583,0,,,,,,,22.00,rejected-distance,2
381,1.583750,0,,,,,,,21.77,rejected-distance,3
382,1.587917,0,,,,,,,21.53,rejected-distance,3
383,1.592083,0,,,,,,,21.24,rejected-distance,3
384,1.596250,0,,,,,,,20.96,rejected-distance,3
385,1.600417,0,,,,,,,20.70,rejected-distance,3
386,1.604583,0,,,,,,,20.45,rejected-distance,3
387,1.608750,0,,,,,,,20.21,rejected-distance,3
388,1.612917,0,,,,,,,19.99,rejected-distance,3
389,1.617083,0,,,,,,,19.77,rejected-distance,3
390,1.621250,0,,,,,,,19.56,rejected-distance,3
391,1.625417,0,,,,,,,19.37,rejected-distance,3
392,1.629583,0,,,,,,,19.18,rejected-distance,3
393,1.633750,0,,,,,,,19.02,rejected-distance,3
394,1.638333,0,,,,,,,18.86,rejected-distance,3
395,1.642500,0,,,,,,,18.71,rejected-distance,3
396,1.646667,0,,,,,,,18.57,rejected-distance,3
397,1.650833,0,,,,,,,18.51,rejected-distance,3
398,1.655000,0,,,,,,,18.47,rejected-distance,3
399,1.659167,0,,,,,,,18.46,rejected-distance,3
400,1.663333,0,,,,,,,18.44,rejected-distance,2
401,1.667500,0,,,,,,,18.43,rejected-distance,3
402,1.671667,0,,,,,,,18.43,rejected-distance,3
403,1.675833,0,,,,,,,18.43,rejected-distance,3
404,1.680000,0,,,,,,,18.43,rejected-distance,2
405,1.684167,0,,,,,,,18.45,rejected-distance,2
406,1.688333,0,,,,,,,18.47,rejected-distance,3
407,1.692500,0,,,,,,,18.49,rejected-distance,4
408,1.696667,0,,,,,,,18.51,rejected-distance,4
409,1.700833,0,,,,,,,18.48,rejected-distance,4
410,1.705000,0,,,,,,,18.46,rejected-distance,3
411,1.709167,0,,,,,,,18.42,rejected-distance,3
412,1.713333,0,,,,,,,18.39,rejected-distance,3
413,1.717500,0,,,,,,,18.35,rejected-distance,2
414,1.721667,0,,,,,,,18.31,rejected-distance,4
415,1.725833,0,,,,,,,18.26,rejected-distance,3
416,1.730000,0,,,,,,,18.20,rejected-distance,3
417,1.734167,0,,,,,,,18.07,rejected-distance,3
418,1.738333,0,,,,,,,17.93,rejected-distance,3
419,1.742500,0,,,,,,,17.70,rejected-distance,3
420,1.746667,0,,,,,,,17.48,rejected-distance,2
421,1.750833,0,,,,,,,17.25,rejected-distance,2
422,1.755000,0,,,,,,,17.02,rejected-distance,2
423,1.759167,0,,,,,,,16.77,rejected-distance,2
424,1.763333,0,,,,,,,16.53,rejected-distance,2
425,1.767500,0,,,,,,,16.24,rejected-distance,2
426,1.771667,0,,,,,,,15.94,rejected-distance,2
427,1.775833,0,,,,,,,15.68,rejected-distance,2
428,1.780000,0,,,,,,,15.42,rejected-distance,2
429,1.784167,0,,,,,,,15.20,rejected-distance,4
430,1.788333,0,,,,,,,14.99,rejected-distance,4
431,1.792500,0,,,,,,,14.84,rejected-distance,4
432,1.796667,0,,,,,,,14.70,rejected-distance,4
433,1.800833,0,,,,,,,14.60,rejected-distance,3
434,1.805000,0,,,,,,,14.50,rejected-distance,3
435,1.809167,0,,,,,,,14.39,rejected-distance,3
436,1.813333,0,,,,,,,14.30,rejected-distance,3
437,1.817500,0,,,,,,,14.25,rejected-distance,3
438,1.821667,0,,,,,,,14.20,rejected-distance,3
439,1.825833,0,,,,,,,14.20,rejected-distance,2
440,1.830000,0,,,,,,,14.20,rejected-distance,2
441,1.834167,0,,,,,,,14.20,rejected-distance,2
442,1.838333,0,,,,,,,14.20,rejected-distance,3
443,1.842500,0,,,,,,,14.20,rejected-distance,4
444,1.846667,0,,,,,,,14.18,rejected-distance,4
445,1.850833,0,,,,,,,14.13,rejected-distance,3
446,1.855000,0,,,,,,,14.08,rejected-distance,3
447,1.859167,0,,,,,,,14.03,rejected-distance,3
448,1.863333,0,,,,,,,13.99,rejected-distance,3
449,1.867500,0,,,,,,,13.98,rejected-distance,3
450,1.871667,0,,,,,,,13.99,rejected-distance,3
451,1.875833,0,,,,,,,14.06,rejected-distance,4
452,1.880000,0,,,,,,,14.15,rejected-distance,4
453,1.884167,0,,,,,,,14.25,rejected-distance,4
454,1.888333,0,,,,,,,14.35,rejected-distance,5
455,1.892500,0,,,,,,,14.47,rejected-distance,7
456,1.896667,0,,,,,,,14.60,rejected-distance,6
457,1.900833,0,,,,,,,14.72,rejected-distance,7
458,1.905000,0,,,,,,,14.85,rejected-distance,7
459,1.909167,0,,,,,,,14.98,rejected-distance,7
460,1.913333,0,,,,,,,15.08,rejected-distance,6
461,1.917500,0,,,,,,,15.16,rejected-distance,7
462,1.921667,0,,,,,,,15.21,rejected-distance,7
463,1.925833,0,,,,,,,15.22,rejected-distance,7
464,1.930000,0,,,,,,,15.21,rejected-distance,7
465,1.934167,0,,,,,,,15.20,rejected-distance,7
466,1.938333,0,,,,,,,15.18,rejected-distance,6
467,1.942500,0,,,,,,,15.18,rejected-distance,6
468,1.946667,0,,,,,,,15.18,rejected-distance,6
469,1.950833,0,,,,,,,15.22,rejected-distance,5
470,1.955000,0,,,,,,,15.23,rejected-distance,5
471,1.959167,0,,,,,,,15.26,rejected-distance,5
472,1.963333,0,,,,,,,15.29,rejected-distance,5
473,1.967500,0,,,,,,,15.32,rejected-distance,5
474,1.971667,0,,,,,,,15.35,rejected-distance,5
475,1.975833,0,,,,,,,15.39,rejected-distance,6
476,1.980000,0,,,,,,,15.46,rejected-distance,6
477,1.984167,0,,,,,,,15.62,rejected-distance,5
478,1.988333,0,,,,,,,15.80,rejected-distance,5
479,1.992500,0,,,,,,,15.99,rejected-distance,5
480,1.996667,0,,,,,,,16.17,rejected-distance,5
481,2.000833,0,,,,,,,16.40,rejected-distance,5
482,2.005000,0,,,,,,,16.65,rejected-distance,5
483,2.009167,0,,,,,,,16.94,rejected-distance,4
484,2.013333,0,,,,,,,17.25,rejected-distance,2
485,2.017500,0,,,,,,,17.57,rejected-distance,4
486,2.021667,0,,,,,,,17.90,rejected-distance,4
487,2.025833,0,,,,,,,18.21,rejected-distance,4
488,2.030000,0,,,,,,,18.51,rejected-distance,3
489,2.034167,0,,,,,,,18.80,rejected-distance,4
490,2.038333,0,,,,,,,19.10,rejected-distance,3
491,2.042500,0,,,,,,,19.40,rejected-distance,4
492,2.046667,0,,,,,,,19.69,rejected-distance,3
493,2.050833,0,,,,,,,19.92,rejected-distance,3
494,2.055000,0,,,,,,,20.14,rejected-distance,3
495,2.059167,0,,,,,,,20.30,rejected-distance,4
