frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
87,0.717083,1,0.9204,2932.72,1556.53,3085.03,1580.73,56.34,156.29,ok,8
88,0.725417,1,0.7879,2932.52,1556.14,3082.85,1579.90,55.49,154.44,ok,6
89,0.733750,1,0.9155,2932.33,1556.55,3080.96,1580.21,56.50,152.86,ok,8
90,0.742083,1,0.9166,2932.56,1556.03,3079.84,1579.82,56.14,151.68,ok,7
91,0.750417,1,0.9367,2932.12,1556.01,3078.67,1579.76,55.45,151.09,ok,6
92,0.758750,1,0.9439,2931.92,1555.95,3078.03,1579.58,55.18,150.79,ok,9
93,0.767083,1,0.9399,2932.05,1556.14,3078.09,1579.39,55.01,150.84,ok,8
94,0.775417,1,0.9284,2932.60,1555.79,3078.81,1578.34,55.16,151.17,ok,10
95,0.783750,1,0.8842,2932.28,1555.93,3078.94,1577.49,55.51,151.73,ok,9
96,0.792083,1,0.8951,2932.27,1556.38,3079.33,1576.93,55.95,152.24,ok,8
97,0.800417,1,0.8711,2932.28,1555.83,3079.77,1575.57,55.53,152.80,ok,8
98,0.808750,1,0.9036,2932.03,1555.95,3079.85,1574.82,55.10,153.23,ok,7
99,0.817083,1,0.8849,2931.99,1555.93,3080.28,1574.34,54.83,153.75,ok,7
100,0.825417,1,0.9001,2932.35,1556.37,3081.10,1574.91,55.26,154.24,ok,8
101,0.833750,1,0.8905,2932.58,1556.57,3081.81,1575.43,55.68,154.77,ok,8
102,0.842083,1,0.8626,2932.42,1556.61,3081.86,1575.79,55.63,154.97,ok,8
103,0.850417,1,0.8576,2932.52,1556.73,3081.72,1575.96,55.84,154.77,ok,8
104,0.858750,1,0.8704,2932.38,1556.47,3081.08,1575.47,55.17,154.33,ok,8
105,0.867083,1,0.9038,2932.25,1555.93,3080.25,1574.75,55.09,153.70,ok,8
106,0.875417,1,0.9150,2932.34,1556.08,3079.57,1574.86,55.05,152.97,ok,7
107,0.883750,1,0.9031,2932.31,1556.06,3078.47,1574.80,54.50,151.91,ok,7
108,0.892083,1,0.8887,2931.94,1556.21,3076.79,1574.65,54.57,150.57,ok,10
109,0.900417,1,0.8694,2931.72,1555.66,3075.21,1573.83,54.75,149.19,ok,11
110,0.908750,1,0.8956,2931.77,1555.93,3073.90,1574.20,55.57,147.85,ok,9
111,0.917083,1,0.9238,2931.70,1556.36,3072.89,1574.83,55.74,146.85,ok,10
112,0.925417,1,0.9241,2931.48,1556.14,3072.01,1575.02,55.38,146.10,ok,9
113,0.933750,1,0.9290,2931.45,1556.18,3071.59,1575.95,55.89,145.60,ok,9
114,0.942083,1,0.9298,2931.69,1556.05,3071.72,1576.94,56.06,145.34,ok,11
115,0.950417,1,0.9407,2931.91,1556.32,3072.10,1578.75,55.71,145.42,ok,9
116,0.958750,1,0.9180,2931.21,1556.23,3071.70,1580.56,55.59,145.55,ok,9
117,0.967083,1,0.9435,2931.39,1556.03,3072.40,1582.40,55.25,145.97,ok,7
118,0.975417,1,0.9222,2931.27,1556.16,3072.90,1584.71,56.22,146.53,ok,9
119,0.983750,1,0.9420,2931.15,1556.49,3073.34,1587.28,55.52,147.09,ok,6
120,0.992083,1,0.9325,2931.06,1556.51,3073.59,1589.41,55.96,147.44,ok,7
121,1.000417,1,0.9382,2931.40,1556.09,3074.02,1590.71,55.95,147.63,ok,7
122,1.008750,1,0.9112,2931.55,1556.39,3074.22,1592.24,56.29,147.72,ok,7
123,1.017083,1,0.9254,2931.37,1555.82,3074.14,1592.68,55.99,147.88,ok,10
124,1.025417,1,0.9382,2931.25,1555.89,3074.14,1593.72,55.97,148.10,ok,11
125,1.033750,1,0.9290,2931.54,1556.16,3074.67,1594.71,55.60,148.41,ok,9
126,1.042083,1,0.9294,2931.69,1556.25,3075.12,1595.16,56.00,148.76,ok,8
127,1.050417,1,0.9387,2931.57,1556.09,3075.33,1595.22,55.67,149.08,ok,9
128,1.058750,1,0.9387,2931.74,1556.15,3076.01,1595.54,55.83,149.64,ok,12
129,1.067083,1,0.9430,2931.87,1556.35,3076.80,1596.03,56.23,150.31,ok,11
130,1.075417,1,0.9472,2931.59,1556.14,3077.23,1596.28,56.23,151.04,ok,11
131,1.083750,1,0.9429,2931.55,1555.96,3078.02,1596.82,55.91,151.89,ok,10
132,1.092083,1,0.9425,2931.65,1555.86,3079.08,1597.45,55.43,152.87,ok,9
133,1.100417,1,0.9265,2931.61,1556.20,3080.01,1598.21,55.74,153.86,ok,9
134,1.108750,1,0.9239,2931.94,1556.51,3081.21,1598.82,55.69,154.75,ok,8
135,1.117083,1,0.8962,2931.97,1556.28,3082.28,1598.72,55.63,155.83,ok,7
136,1.125417,1,0.9193,2932.17,1556.25,3083.75,1598.56,55.72,157.05,ok,8
137,1.133750,1,0.9226,2932.41,1556.46,3085.60,1598.73,55.77,158.60,ok,8
138,1.142083,1,0.9442,2932.32,1556.30,3087.40,1598.84,55.46,160.44,ok,7
139,1.150417,1,0.8908,2932.21,1556.85,3089.31,1599.73,56.59,162.37,ok,9
140,1.158750,1,0.8474,2932.45,1556.69,3091.48,1599.86,56.04,164.19,ok,10
141,1.167083,1,0.9007,2932.08,1557.35,3092.69,1600.81,55.95,165.75,ok,8
142,1.175417,1,0.8972,2932.23,1556.64,3093.99,1600.36,55.83,166.86,ok,10
143,1.183750,1,0.8961,2932.12,1556.75,3094.59,1600.45,55.91,167.53,ok,9
144,1.192083,1,0.9186,2932.07,1556.84,3094.81,1600.64,56.00,167.80,ok,10
145,1.200417,1,0.9128,2932.06,1556.66,3094.54,1600.64,55.97,167.63,ok,8
146,1.208750,1,0.9143,2931.99,1556.52,3093.88,1600.51,55.81,167.07,ok,9
147,1.217083,1,0.9149,2931.96,1556.79,3092.99,1600.77,55.70,166.39,ok,10
148,1.225417,1,0.8953,2932.21,1556.88,3092.18,1600.63,55.71,165.43,ok,11
149,1.233750,1,0.8750,2932.51,1556.80,3091.52,1599.84,56.20,164.55,ok,10
150,1.242083,1,0.9253,2932.08,1556.66,3090.22,1599.04,55.82,163.77,ok,9
151,1.250417,1,0.9387,2931.92,1556.57,3089.58,1598.60,55.77,163.33,ok,8
152,1.258750,1,0.9389,2932.02,1556.77,3089.42,1598.83,56.01,163.12,ok,9
153,1.267083,1,0.9358,2932.17,1556.93,3089.55,1599.19,56.18,163.18,ok,8
154,1.275417,1,0.9332,2932.20,1556.90,3089.57,1599.26,56.14,163.19,ok,7
155,1.283750,1,0.9235,2932.16,1556.81,3089.24,1598.94,55.94,162.86,ok,11
156,1.292083,1,0.9280,2931.96,1556.65,3088.76,1598.25,55.67,162.48,ok,9
157,1.300417,1,0.9315,2931.93,1556.54,3088.58,1597.52,55.41,162.29,ok,10
158,1.308750,1,0.9359,2932.10,1556.64,3088.90,1597.17,55.56,162.33,ok,10
159,1.317083,1,0.9293,2931.63,1556.74,3088.79,1596.86,55.66,162.62,ok,9
160,1.325417,1,0.9340,2932.15,1556.64,3089.71,1596.34,56.10,162.92,ok,10
161,1.333750,1,0.9286,2932.12,1556.77,3089.97,1595.81,56.09,163.18,ok,10
162,1.342083,1,0.9407,2931.91,1557.08,3089.86,1594.98,55.77,163.19,ok,13
163,1.350417,1,0.9191,2932.11,1556.58,3090.21,1593.07,55.52,163.23,ok,9
164,1.358750,1,0.9038,2932.04,1556.81,3090.25,1591.82,55.68,163.24,ok,8
165,1.367083,1,0.9405,2931.89,1556.62,3090.32,1590.23,55.68,163.40,ok,8
166,1.375417,1,0.9418,2931.88,1556.47,3090.71,1588.77,55.68,163.68,ok,9
167,1.383750,1,0.8902,2932.16,1556.67,3091.49,1587.89,55.61,164.09,ok,10
168,1.392083,1,0.9116,2931.97,1557.02,3091.90,1587.46,55.75,164.57,ok,9
169,1.400417,1,0.9302,2932.34,1557.21,3092.98,1587.22,55.73,165.26,ok,9
170,1.408750,1,0.9434,2932.17,1557.03,3093.69,1586.73,55.89,166.12,ok,8
171,1.417083,1,0.9398,2932.29,1557.02,3094.64,1586.36,56.06,166.93,ok,7
172,1.425417,1,0.9240,2932.32,1556.97,3095.14,1585.79,56.09,167.52,ok,7
173,1.433750,1,0.9353,2932.13,1556.82,3095.20,1584.91,56.05,167.92,ok,9
174,1.442083,1,0.9274,2932.39,1557.27,3095.38,1584.65,56.12,168.04,ok,9
175,1.450417,1,0.9307,2932.17,1556.67,3095.06,1583.53,55.47,168.09,ok,10
176,1.458750,1,0.9454,2932.13,1556.83,3094.83,1582.81,55.09,168.13,ok,11
177,1.467083,1,0.9404,2932.09,1556.70,3094.65,1581.62,55.09,168.20,ok,10
178,1.475833,1,0.9252,2932.13,1557.04,3094.41,1580.53,55.68,168.13,ok,8
179,1.484167,1,0.9520,2931.97,1557.32,3093.74,1579.21,55.38,167.88,ok,10
180,1.492500,1,0.9171,2931.92,1557.19,3093.09,1577.53,55.51,167.53,ok,8
181,1.500833,1,0.8648,2931.61,1557.41,3092.25,1576.35,55.45,167.16,ok,8
182,1.509167,1,0.8997,2932.09,1556.93,3092.17,1575.01,54.91,166.77,ok,10
183,1.517500,1,0.8939,2931.81,1556.51,3091.29,1573.86,54.96,166.26,ok,9
184,1.525833,1,0.9060,2931.90,1556.21,3090.68,1573.01,54.70,165.67,ok,8
185,1.534167,1,0.9053,2932.12,1556.61,3090.06,1573.01,54.91,164.95,ok,7
186,1.542500,1,0.9165,2931.38,1556.63,3088.05,1572.93,54.88,163.72,ok,8
187,1.550833,1,0.9101,2931.84,1556.67,3086.85,1573.04,55.04,162.12,ok,8
188,1.559167,1,0.8985,2931.39,1556.89,3084.54,1573.35,55.21,160.28,ok,9
189,1.567500,1,0.8570,2931.76,1556.71,3082.71,1573.16,55.19,158.16,ok,8
190,1.575833,1,0.9233,2931.35,1556.52,3079.76,1573.09,55.49,155.73,ok,8
191,1.584167,1,0.9027,2931.56,1556.19,3077.16,1572.74,55.28,152.97,ok,8
192,1.592500,1,0.9027,2931.10,1556.14,3073.64,1572.65,55.04,149.94,ok,7
193,1.600833,1,0.9211,2930.83,1556.06,3070.21,1573.00,54.49,146.85,ok,9
194,1.609167,1,0.9000,2931.24,1556.20,3067.55,1573.78,55.27,143.85,ok,9
195,1.617500,1,0.9122,2930.86,1556.44,3064.55,1574.70,55.00,141.23,ok,7
196,1.625833,1,0.9175,2930.85,1556.33,3062.23,1575.04,54.56,138.93,ok,7
197,1.634167,1,0.9198,2930.85,1555.95,3060.08,1575.10,54.92,136.84,ok,8
198,1.642500,1,0.8861,2931.04,1556.41,3058.37,1575.57,55.58,134.97,ok,9
199,1.650833,1,0.8901,2930.63,1556.51,3056.22,1575.45,55.10,133.30,ok,9
200,1.659167,1,0.9336,2930.55,1556.35,3054.58,1575.04,54.70,131.80,ok,8
201,1.667500,1,0.9130,2930.72,1556.33,3053.67,1574.59,55.17,130.81,ok,8
202,1.675833,1,0.9199,2930.56,1556.29,3052.74,1574.13,54.82,130.11,ok,10
203,1.684167,1,0.8876,2930.60,1555.98,3052.21,1573.35,55.01,129.64,ok,8
204,1.692500,1,0.9076,2930.76,1556.18,3051.89,1572.98,55.14,129.26,ok,9
205,1.700833,1,0.8650,2931.02,1556.06,3051.68,1571.92,55.44,128.97,ok,9
206,1.709167,1,0.9125,2930.76,1556.15,3050.97,1570.91,54.98,128.76,ok,9
207,1.717500,1,0.9171,2930.75,1556.01,3050.87,1569.81,55.10,128.85,ok,13
208,1.725833,1,0.9234,2930.72,1555.92,3051.19,1568.99,55.15,129.42,ok,9
209,1.734167,1,0.9059,2930.85,1556.25,3052.13,1568.52,55.57,130.50,ok,10
210,1.742500,1,0.9143,2931.08,1556.66,3053.50,1568.15,55.46,131.90,ok,10
211,1.750833,1,0.9220,2931.11,1556.13,3054.82,1566.52,54.82,133.50,ok,9
212,1.759167,1,0.9380,2930.62,1556.23,3055.65,1565.45,55.02,135.21,ok,12
213,1.767500,1,0.9240,2930.69,1556.79,3057.10,1564.90,55.61,136.96,ok,8
214,1.775833,1,0.9340,2930.98,1556.82,3058.81,1563.80,55.54,138.80,ok,9
215,1.784167,1,0.9404,2931.01,1556.68,3060.53,1562.63,54.89,140.85,ok,10
216,1.792500,1,0.8999,2930.75,1556.59,3062.03,1561.63,55.14,142.97,ok,9
217,1.800833,1,0.9044,2931.55,1556.46,3064.62,1560.85,56.14,145.11,ok,9
218,1.809167,1,0.9097,2931.32,1556.82,3065.98,1560.67,55.57,147.04,ok,8
219,1.817500,1,0.9154,2931.24,1556.78,3067.19,1560.19,55.29,148.62,ok,9
220,1.825833,1,0.9353,2931.25,1557.12,3068.37,1559.89,55.31,150.10,ok,8
221,1.834167,1,0.9271,2931.09,1557.47,3069.28,1559.74,55.64,151.40,ok,8
222,1.842500,1,0.9463,2930.98,1557.25,3070.16,1559.37,54.99,152.51,ok,9
223,1.850833,1,0.9570,2931.07,1556.91,3071.12,1559.38,55.36,153.38,ok,7
224,1.859167,1,0.9347,2931.32,1557.07,3072.13,1560.27,56.06,154.04,ok,11
225,1.867500,1,0.9291,2931.34,1556.74,3072.56,1561.03,55.87,154.31,ok,7
226,1.875833,1,0.9298,2931.06,1557.75,3072.49,1563.52,55.88,154.35,ok,8
227,1.884167,1,0.9420,2930.93,1557.17,3072.35,1564.39,55.80,154.06,ok,8
228,1.892500,1,0.9343,2930.67,1556.75,3071.97,1565.54,54.95,153.74,ok,7
229,1.900833,1,0.9395,2931.07,1557.14,3072.33,1568.07,55.70,153.39,ok,9
230,1.909167,1,0.9328,2931.02,1556.80,3072.18,1570.05,55.15,153.00,ok,9
231,1.917500,1,0.9284,2930.57,1556.57,3071.74,1572.42,55.28,152.72,ok,6
232,1.925833,1,0.9228,2930.93,1556.63,3071.94,1575.28,55.27,152.29,ok,7
233,1.934167,1,0.9203,2930.96,1556.82,3071.80,1578.18,55.39,151.88,ok,7
234,1.942500,1,0.9478,2930.85,1556.76,3071.58,1580.90,55.22,151.60,ok,8
235,1.950833,1,0.9325,2931.33,1556.75,3072.42,1583.56,55.66,151.79,ok,9
236,1.959167,1,0.9370,2931.16,1556.85,3072.94,1586.32,55.20,152.31,ok,7
237,1.967500,1,0.9229,2931.26,1556.91,3074.24,1588.95,55.43,153.35,ok,8
238,1.975833,1,0.9016,2931.40,1556.96,3076.00,1591.73,55.05,154.83,ok,8
239,1.984167,1,0.9485,2931.26,1557.30,3077.79,1594.72,55.08,156.69,ok,6
240,1.992500,1,0.9303,2931.30,1556.89,3080.09,1596.69,55.88,158.83,ok,6
241,2.000833,1,0.8578,2932.00,1556.76,3083.34,1598.71,55.93,161.23,ok,6
242,2.009167,1,0.9144,2931.91,1557.00,3085.96,1601.27,55.37,163.92,ok,9
243,2.017500,1,0.9070,2932.11,1557.38,3088.98,1603.96,56.60,166.77,ok,8
244,2.025833,1,0.9188,2931.72,1556.33,3091.73,1605.26,54.51,169.88,ok,9
245,2.034167,1,0.9064,2931.96,1557.27,3095.16,1608.60,56.34,173.14,ok,8
246,2.042500,1,0.7272,2932.43,1557.44,3098.78,1610.87,55.64,176.36,ok,9
247,2.050833,1,0.9270,2932.50,1557.35,3101.97,1612.55,55.53,179.53,ok,9
248,2.059167,1,0.9381,2932.74,1557.61,3105.18,1614.46,56.38,182.64,ok,6
249,2.067500,1,0.8986,2932.96,1558.21,3108.37,1616.12,55.81,185.67,ok,7
250,2.075833,1,0.8931,2932.74,1557.72,3111.16,1616.52,56.64,188.60,ok,7
251,2.084167,1,0.8562,2933.14,1557.72,3114.37,1617.28,56.44,191.43,ok,5
252,2.092500,1,0.8848,2933.53,1558.04,3117.33,1618.16,56.57,194.05,ok,10
253,2.100833,1,0.9381,2933.19,1558.31,3119.69,1618.83,56.55,196.73,ok,8
254,2.109167,1,0.8989,2933.35,1558.20,3122.57,1619.06,56.32,199.40,ok,9
255,2.117500,1,0.9233,2933.65,1558.29,3125.80,1619.80,56.54,202.24,ok,7
256,2.125833,1,0.9258,2933.42,1558.29,3128.72,1620.60,56.32,205.34,ok,9
257,2.134167,1,0.9144,2933.82,1558.25,3132.33,1621.21,55.79,208.45,ok,11
258,2.142500,1,0.9345,2934.01,1558.38,3135.50,1621.91,56.15,211.46,ok,8
259,2.150833,1,0.9027,2934.35,1558.61,3138.57,1622.50,56.47,214.14,ok,8
260,2.159167,1,0.9009,2934.31,1558.75,3140.88,1622.65,56.13,216.41,ok,5
261,2.167500,1,0.9166,2934.77,1558.87,3143.30,1622.55,55.99,218.34,ok,8
262,2.175833,1,0.9216,2934.54,1559.19,3144.87,1622.64,56.81,220.15,ok,8
263,2.184167,1,0.9024,2934.68,1559.04,3146.76,1622.09,56.45,221.76,ok,8
264,2.192500,1,0.8845,2934.97,1558.94,3148.68,1621.72,55.91,223.29,ok,8
265,2.200833,1,0.9108,2934.98,1559.13,3150.44,1622.00,56.48,224.97,ok,8
266,2.209167,1,0.9438,2934.97,1559.30,3152.12,1622.27,56.41,226.59,ok,10
267,2.217500,1,0.9184,2935.04,1559.67,3153.95,1622.83,57.05,228.32,ok,10
268,2.225833,1,0.9241,2935.10,1559.06,3156.01,1622.11,56.13,230.16,ok,5
269,2.234167,1,0.9061,2935.57,1559.24,3158.70,1621.93,56.97,232.19,ok,6
270,2.242500,1,0.9076,2935.39,1559.87,3160.94,1622.55,57.24,234.45,ok,7
271,2.250833,1,0.9206,2935.69,1559.94,3163.96,1623.20,56.70,237.08,ok,8
272,2.259167,1,0.9273,2936.02,1560.11,3166.94,1623.97,57.12,239.63,ok,8
273,2.267500,1,0.8805,2935.95,1560.18,3169.33,1624.41,57.55,241.97,ok,8
274,2.275833,1,0.9075,2935.92,1559.97,3171.42,1624.49,57.02,244.00,ok,8
275,2.284167,1,0.9130,2936.57,1559.73,3173.98,1624.40,56.93,245.83,ok,9
276,2.292500,1,0.9161,2936.41,1560.09,3175.59,1624.49,57.14,247.51,ok,10
277,2.300833,1,0.9136,2936.50,1560.42,3177.27,1624.48,57.11,249.01,ok,9
278,2.309167,1,0.8929,2936.91,1560.17,3178.92,1623.62,56.93,250.16,ok,8
279,2.317500,1,0.8955,2936.71,1560.21,3179.61,1622.90,56.91,250.93,ok,7
280,2.325833,1,0.9130,2936.72,1560.02,3180.18,1621.97,56.75,251.38,ok,7
281,2.334167,1,0.9116,2936.84,1560.12,3180.66,1621.30,56.47,251.63,ok,7
282,2.342500,1,0.9212,2936.53,1559.69,3180.75,1620.20,56.49,251.87,ok,7
283,2.350833,1,0.9197,2936.66,1560.35,3181.15,1620.31,57.01,252.37,ok,8
284,2.359167,1,0.9038,2937.18,1560.69,3182.23,1620.16,57.45,252.93,ok,8
285,2.367500,1,0.9277,2937.21,1560.82,3182.92,1619.71,57.19,253.46,ok,7
286,2.375833,1,0.9362,2936.86,1560.76,3183.14,1619.10,57.04,253.89,ok,7
287,2.384167,1,0.9423,2936.61,1560.52,3183.58,1618.37,57.07,254.22,ok,7
288,2.392500,1,0.9311,2936.92,1560.52,3184.23,1617.33,57.09,254.38,ok,7
289,2.400833,1,0.9333,2936.89,1560.49,3184.36,1616.14,57.30,254.42,ok,4
290,2.409167,1,0.9360,2936.80,1560.88,3184.19,1615.50,57.50,254.36,ok,7
291,2.417500,1,0.9313,2936.87,1560.70,3184.35,1614.17,57.08,254.71,ok,7
292,2.425833,1,0.9265,2936.72,1560.62,3184.94,1613.25,56.95,255.41,ok,7
293,2.434167,1,0.7170,2937.03,1560.59,3186.40,1612.43,57.10,256.42,ok,7
294,2.442500,1,0.8525,2937.04,1560.69,3187.94,1612.18,56.69,257.79,ok,5
